atmosphere,feh,filter,flux,logg,teff,wavelength,bolometric_magnitude,mag_g,flux_nu_g,flux_lambda_g,lambda_eff_g,mag_i,flux_nu_i,flux_lambda_i,lambda_eff_i,mag_i_fil,flux_nu_i_fil,flux_lambda_i_fil,lambda_eff_i_fil,mag_r,flux_nu_r,flux_lambda_r,lambda_eff_r,mag_r_fil,flux_nu_r_fil,flux_lambda_r_fil,lambda_eff_r_fil
Synspec,-10,Palomar/ZTF.g,250479831.40717,3.0,17000,4746.4797383749,-78.70826463156152,-21.868163239039973,2.028921739806175e-11,268215374.65624273,4722.914193098609,-21.499064284034866,1.444194589446345e-11,81023623.69267604,7805.094878724866,-21.3113744136433,1.2149258298742346e-11,57773604.43021759,7890.371624489369,-21.45945751297208,1.3924608873887949e-11,98283725.53148586,6335.333624881107,-21.45926909574494,1.3922192625315303e-11,87074200.14352804,6338.606310427084
Synspec,-10,Palomar/ZTF.g,248454058.68458,3.5,17000,4746.4797383749,-78.67924538939077,-21.85668959599223,2.0075937658164498e-11,265395901.42468315,4722.914193098609,-21.47914300079148,1.4179378654298407e-11,79550543.16622753,7805.094878724866,-21.296246819356952,1.1981156133285561e-11,56974224.9313087,7890.371624489369,-21.44441305452292,1.373299373111634e-11,96931253.06562312,6335.333624881107,-21.444228270750585,1.3730656682351226e-11,85876268.21705782,6338.606310427084
Synspec,-10,Palomar/ZTF.g,246773414.71533,4.0,17000,4746.4797383749,-78.65775463642498,-21.846799851533497,1.989390046062601e-11,262989442.1620493,4722.914193098609,-21.464686051851427,1.399182680703426e-11,78498321.36684923,7805.094878724866,-21.28667480323191,1.1875992681491922e-11,56474139.12236093,7890.371624489369,-21.434276443508125,1.3605376905395341e-11,96030498.35244173,6335.333624881107,-21.43409616832878,1.3603118061913301e-11,85078597.64454699,6338.606310427084
Synspec,-10,Palomar/ZTF.g,245554919.73988,4.5,17000,4746.4797383749,-78.64142503043328,-21.83885889889705,1.974892950430732e-11,261072983.84823546,4722.914193098609,-21.45420855550833,1.3857453252800327e-11,77744445.65148103,7805.094878724866,-21.28091260323301,1.1813131578218324e-11,56175214.49459565,7890.371624489369,-21.42759246425664,1.3521877142848757e-11,95441134.02498388,6335.333624881107,-21.427417712529746,1.3519700940914472e-11,84556878.16509937,6338.606310427084
Synspec,-10,Palomar/ZTF.g,244715842.46835,5.0,17000,4746.4797383749,-78.62832480093043,-21.832184214746835,1.9627893185637837e-11,259472931.9131594,4722.914193098609,-21.446321135323718,1.3757149414890263e-11,77181711.20578061,7805.094878724866,-21.277652788853587,1.1777717022920681e-11,56006806.970570095,7890.371624489369,-21.423051120758643,1.3465436875026903e-11,95042763.06593102,6335.333624881107,-21.4228832887596,1.3463355562348045e-11,84204474.71095273,6338.606310427084
Synspec,-10,Palomar/ZTF.g,279726945.64893,2.5,18000,4746.4797383749,-78.89664749398369,-21.99371665608065,2.2776482921892295e-11,301096034.4301134,4722.914193098609,-21.646098451755268,1.653633952629457e-11,92773796.60773157,7805.094878724866,-21.441799614914007,1.3699977249755135e-11,65147768.437211245,7890.371624489369,-21.590813174148952,1.571539385490496e-11,110923579.27202685,6335.333624881107,-21.590617756473648,1.5712565553369277e-11,98271810.66828512,6338.606310427084
Synspec,-10,Palomar/ZTF.g,277970586.4244,3.0,18000,4746.4797383749,-78.85045451694677,-21.983123219510517,2.255533531284562e-11,298172551.10145366,4722.914193098609,-21.613465895266753,1.604672308344486e-11,90026902.33814356,7805.094878724866,-21.411285894074002,1.332031078084985e-11,63342333.08876515,7890.371624489369,-21.56310032267405,1.5319342609949384e-11,108128140.4767145,6335.333624881107,-21.562906485574338,1.5316607883158117e-11,95795354.67085557,6338.606310427084
Synspec,-10,Palomar/ZTF.g,274941143.01845,3.5,18000,4746.4797383749,-78.81494540368902,-21.96689793336445,2.2220773540270318e-11,293749777.69347024,4722.914193098609,-21.58810611433803,1.5676259561065656e-11,87948491.48904717,7805.094878724866,-21.391165953202602,1.307574315725481e-11,62179335.908642575,7890.371624489369,-21.54300753130982,1.503844779483876e-11,106145507.48776783,6335.333624881107,-21.542817332215407,1.5035813592699563e-11,94039170.21740319,6338.606310427084
Synspec,-10,Palomar/ZTF.g,272470722.79788,4.0,18000,4746.4797383749,-78.78925740696819,-21.953496087302614,2.1948176041619747e-11,290146147.3120489,4722.914193098609,-21.57007899799274,1.5418126309091036e-11,86500286.95875764,7805.094878724866,-21.378469798151315,1.2923731280015865e-11,61456470.87043636,7890.371624489369,-21.529638025662436,1.4854403277558436e-11,104846470.58225913,6335.333624881107,-21.529452372655463,1.4851863499610785e-11,92888682.81551881,6338.606310427084
Synspec,-10,Palomar/ZTF.g,270730722.71248,4.5,18000,4746.4797383749,-78.77055675708014,-21.943329626199425,2.174362004631687e-11,287441998.5101546,4722.914193098609,-21.5574812435961,1.5240264255768844e-11,85502427.7933173,7805.094878724866,-21.370841709679407,1.2833250862439629e-11,61026207.57985577,7890.371624489369,-21.521025844129962,1.4737042556781207e-11,104018106.28323191,6335.333624881107,-21.52084555358372,1.4734595619067486e-11,92155248.9968926,6338.606310427084
Synspec,-10,Palomar/ZTF.g,269570914.66048,5.0,18000,4746.4797383749,-78.75656165640575,-21.935538347108533,2.1588145618209818e-11,285386688.48187417,4722.914193098609,-21.54860761611013,1.511621451706653e-11,84806471.76209824,7805.094878724866,-21.366628568260612,1.2783548612950094e-11,60789857.50558025,7890.371624489369,-21.51556981805563,1.4663171943163813e-11,103496707.14165679,6335.333624881107,-21.515396118903205,1.466082627503415e-11,91693870.04605582,6338.606310427084
Synspec,-10,Palomar/ZTF.g,309704678.79244,2.5,19000,4746.4797383749,-79.0421155406323,-22.106553351563004,2.52709367418645e-11,334071720.6165335,4722.914193098609,-21.765053869425767,1.845106962950793e-11,103516003.54365927,7805.094878724866,-21.548609539610045,1.5116241297110322e-11,71882556.42415425,7890.371624489369,-21.699459904677376,1.736936581349493e-11,122597769.00956902,6335.333624881107,-21.6992608270461,1.736618130588063e-11,108614094.59365232,6338.606310427084
Synspec,-10,Palomar/ZTF.g,307120448.06052,3.0,19000,4746.4797383749,-78.98790627285376,-22.094135718274224,2.4983557965439427e-11,330272687.6289691,4722.914193098609,-21.7250966557575,1.7784377252849286e-11,99775660.4735558,7805.094878724866,-21.50914451286603,1.4576652654409074e-11,69316640.05033849,7890.371624489369,-21.664362149978448,1.68168581137131e-11,118698017.4538021,6335.333624881107,-21.664163272651756,1.681377800504662e-11,105159173.60015135,6338.606310427084
Synspec,-10,Palomar/ZTF.g,302874202.4091,3.5,19000,4746.4797383749,-78.94528609561475,-22.07301528846392,2.4502258387472855e-11,323910098.86600727,4722.914193098609,-21.693540967943733,1.7274933617272763e-11,96917529.7394277,7805.094878724866,-21.48298106381013,1.4229591267100701e-11,67666252.28095244,7890.371624489369,-21.63834058263846,1.64186041817415e-11,115887031.48671095,6335.333624881107,-21.638145319520433,1.6415651660158297e-11,102669153.96242695,6338.606310427084
Synspec,-10,Palomar/ZTF.g,299448621.1464,4.0,19000,4746.4797383749,-78.91473307831203,-22.055692418820996,2.4114428150879994e-11,318783137.5756861,4722.914193098609,-21.67131767076982,1.692493729345107e-11,94953945.97845957,7805.094878724866,-21.466516271033814,1.4015432638321897e-11,66647859.5856827,7890.371624489369,-21.621103813224142,1.616000628291228e-11,114061776.27547045,6335.333624881107,-21.62091305645818,1.6157167324664583e-11,101052503.67116316,6338.606310427084
Synspec,-10,Palomar/ZTF.g,297044543.99875,4.5,19000,4746.4797383749,-78.89300181670876,-22.042848006453934,2.3830831865758124e-11,315034107.61692846,4722.914193098609,-21.65605924073737,1.6688745672428486e-11,93628840.54177229,7805.094878724866,-21.456552845322207,1.3887406185111937e-11,66039052.90115269,7890.371624489369,-21.610085538649464,1.5996840531709314e-11,112910107.45284064,6335.333624881107,-21.609900053904013,1.599410790066767e-11,100032673.72752495,6338.606310427084
Synspec,-10,Palomar/ZTF.g,295460849.88112,5.0,19000,4746.4797383749,-78.87737365021272,-22.03343501539038,2.3625119077407937e-11,312314666.471594,4722.914193098609,-21.64562910360477,1.6529192649335755e-11,92733700.49647893,7805.094878724866,-21.450950388229842,1.3815930990317118e-11,65699165.51633381,7890.371624489369,-21.603201309731656,1.589573170273786e-11,112196453.48342286,6335.333624881107,-21.603022177425174,1.589310933075799e-11,99400993.79554825,6338.606310427084
Synspec,-10,Palomar/ZTF.g,338006407.10349,3.0,20000,4746.4797383749,-79.12117725895749,-22.201482262930654,2.7579913844557795e-11,364595478.4589987,4722.914193098609,-21.83455722913941,1.967083935451173e-11,110359275.49001902,7805.094878724866,-21.605848718882722,1.593453841576429e-11,75773820.63773963,7890.371624489369,-21.76392207716596,1.8431845901702616e-11,130097046.17547165,6335.333624881107,-21.763718763240355,1.8428394694973174e-11,115257543.921368,6338.606310427084
Synspec,-10,Palomar/ZTF.g,332343890.37558,3.5,20000,4746.4797383749,-79.07143195521449,-22.175854916622782,2.6936549727113916e-11,356090461.01968247,4722.914193098609,-21.79645836748883,1.899255299953984e-11,106553886.74374291,7805.094878724866,-21.572825598275443,1.545717910893052e-11,73503824.63584772,7890.371624489369,-21.731443239567582,1.7888638831623944e-11,126262941.02638617,6335.333624881107,-21.731243222181817,1.7885343639660773e-11,111861115.10077804,6338.606310427084
Synspec,-10,Palomar/ZTF.g,327803982.43074,4.0,20000,4746.4797383749,-79.03559075704746,-22.15443682205854,2.6410384793212655e-11,349134770.11704636,4722.914193098609,-21.76955152336231,1.852766157578731e-11,103945707.20538044,7805.094878724866,-21.551928083753403,1.5162514650412674e-11,72102601.00165957,7890.371624489369,-21.709771487088762,1.7535114046665273e-11,123767665.70137417,6335.333624881107,-21.70957595467386,1.7531956397082035e-11,109650909.25773299,6338.606310427084
Synspec,-10,Palomar/ZTF.g,324629611.45693,4.5,20000,4746.4797383749,-79.01036591168008,-22.13862804180888,2.6028624415440774e-11,344088049.943267,4722.914193098609,-21.751172486562403,1.8216670150607986e-11,102200952.55877577,7805.094878724866,-21.539181054816275,1.4985540851430594e-11,71261034.05119298,7890.371624489369,-21.695888455611474,1.7312324435481664e-11,122195155.2491849,6335.333624881107,-21.69569808727972,1.730928923282804e-11,108258271.92341043,6338.606310427084
Synspec,-10,Palomar/ZTF.g,322515371.91073,5.0,20000,4746.4797383749,-78.99255189714043,-22.127222657565863,2.575663140878682e-11,340492410.70532686,4722.914193098609,-21.738750368162496,1.800943745124176e-11,101038315.30940735,7805.094878724866,-21.531803248748126,1.4884056142244295e-11,70778441.83855957,7890.371624489369,-21.68719718288874,1.7174293209582326e-11,121220892.83047488,6335.333624881107,-21.68701293767203,1.717137904600146e-11,107395733.993305,6338.606310427084
Synspec,-10,Palomar/ZTF.g,370826750.55743,3.0,21000,4746.4797383749,-79.24954660660208,-22.304734849335354,3.033150359635431e-11,400970399.2703299,4722.914193098609,-21.94121286238523,2.1701269730899557e-11,121750595.46537596,7805.094878724866,-21.700879983344993,1.739209877895616e-11,82704985.79906708,7890.371624489369,-21.861230364219516,2.0160075103909404e-11,142295363.99563774,6335.333624881107,-21.861023336808252,2.015623136152637e-11,126064031.07233658,6338.606310427084
Synspec,-10,Palomar/ZTF.g,363458849.54992,3.5,21000,4746.4797383749,-79.19384838803704,-22.275660169565942,2.953004221570378e-11,390375398.9671527,4722.914193098609,-21.897326699968097,2.0841581931615503e-11,116927490.5146034,7805.094878724866,-21.661334240758357,1.6770024469826786e-11,79746823.73039481,7890.371624489369,-21.822884283023928,1.946048739846951e-11,137357481.2407695,6335.333624881107,-21.822679997018234,1.9456826167278005e-11,121689709.47627795,6338.606310427084
Synspec,-10,Palomar/ZTF.g,357636893.23295,4.0,21000,4746.4797383749,-79.15271701857019,-22.25038967528603,2.88506677992293e-11,381394339.71427214,4722.914193098609,-21.86550161314575,2.0239540351008156e-11,113549857.69206432,7805.094878724866,-21.635469096124496,1.6375238665249093e-11,77869491.11078149,7890.371624489369,-21.796404704040135,1.89916142994192e-11,134048045.73751643,6335.333624881107,-21.796204703953247,1.8988116235454805e-11,118758235.71268256,6338.606310427084
Synspec,-10,Palomar/ZTF.g,353554002.34108,4.5,21000,4746.4797383749,-79.12362732114325,-22.231436526591416,2.835140661276248e-11,374794305.63940877,4722.914193098609,-21.843617223519633,1.983567068298475e-11,111284028.40271908,7805.094878724866,-21.619445166340704,1.6135337969632538e-11,76728686.6641002,7890.371624489369,-21.779195412987605,1.8692963811021203e-11,131940088.31498542,6335.333624881107,-21.779000571083255,1.8689609547006166e-11,116891271.80594164,6338.606310427084
Synspec,-10,Palomar/ZTF.g,350833948.32097,5.0,21000,4746.4797383749,-79.1033129457498,-22.21780880429338,2.799777517065713e-11,370119438.7939495,4722.914193098609,-21.828896812837947,1.956855355285027e-11,109785421.63656433,7805.094878724866,-21.610001324968984,1.5995599806229484e-11,76064187.05616209,7890.371624489369,-21.768392836177018,1.8507899581183213e-11,130633853.99732348,6335.333624881107,-21.768203836104608,1.850467808971428e-11,115734646.61345667,6338.606310427084
Synspec,-10,Palomar/ZTF.g,405688063.95902,3.0,22000,4746.4797383749,-79.37156040972467,-22.403222294421354,3.3211532637086546e-11,439043236.3357285,4722.914193098609,-22.043564341506872,2.384655989691515e-11,133786313.11679594,7805.094878724866,-21.792557758183538,1.892444288804815e-11,89991771.56267366,7890.371624489369,-21.954754758827264,2.1973634862216378e-11,155095968.38852957,6335.333624881107,-21.95454476651039,2.1969385350891373e-11,137404122.2210488,6338.606310427084
Synspec,-10,Palomar/ZTF.g,396329843.76431,3.5,22000,4746.4797383749,-79.31237454512245,-22.37233247082829,3.227996003276533e-11,426728217.467067,4722.914193098609,-21.996015666814202,2.2824762473129385e-11,128053724.82433441,7805.094878724866,-21.748544361593336,1.8172628339690206e-11,86416653.20946433,7890.371624489369,-21.91259638096118,2.1136766628943627e-11,149189121.84871483,6335.333624881107,-21.912388238301602,2.113271496231784e-11,132171296.70071055,6338.606310427084
Synspec,-10,Palomar/ZTF.g,389025820.74218,4.0,22000,4746.4797383749,-79.26651602367767,-22.343728321662567,3.1440636437273226e-11,415632693.76075363,4722.914193098609,-21.959542784670077,2.2070751139502044e-11,123823496.36327535,7805.094878724866,-21.717687168039596,1.766342290895436e-11,83995218.71480907,7890.371624489369,-21.881460776467442,2.0539237206936465e-11,144971594.57441792,6335.333624881107,-21.881256636754756,2.0535375790307654e-11,128435331.25209239,6338.606310427084
Synspec,-10,Palomar/ZTF.g,383899648.76868,4.5,22000,4746.4797383749,-79.23347677988642,-22.321708309827827,3.080940590463398e-11,407288077.4808537,4722.914193098609,-21.93393784384533,2.1556345588810943e-11,120937527.80549273,7805.094878724866,-21.697936394574597,1.7345010130432726e-11,82481064.23233011,7890.371624489369,-21.86063865666097,2.0149091202991478e-11,142217836.596997,6335.333624881107,-21.86043939608933,2.0145393664845884e-11,125996248.37493767,6338.606310427084
Synspec,-10,Palomar/ZTF.g,380492967.0106,5.0,22000,4746.4797383749,-79.21037575044072,-22.305752970027775,3.035995950932974e-11,401346575.1084685,4722.914193098609,-21.916610226466776,2.1215051510916576e-11,119022766.23957014,7805.094878724866,-21.68603908821764,1.7155984108680983e-11,81582185.11237317,7890.371624489369,-21.84735545448462,1.9904083356194023e-11,140488503.716929,6335.333624881107,-21.847161957618763,1.9900536422270423e-11,124464826.62834871,6338.606310427084
Synspec,-10,Palomar/ZTF.g,442878894.29223,3.0,23000,4746.4797383749,-79.48645157834375,-22.49707727290693,3.6210198799203246e-11,478684408.90347683,4722.914193098609,-22.14029616055999,2.606864537778323e-11,146252875.3882857,7805.094878724866,-21.878944995666778,2.0491700430275778e-11,97444581.85433623,7890.371624489369,-22.043194762621876,2.383844403491439e-11,168258305.26692796,6335.333624881107,-22.042981827394037,2.383376928356709e-11,149064623.12541026,6338.606310427084
Synspec,-10,Palomar/ZTF.g,431109949.92548,3.5,23000,4746.4797383749,-79.42613321311664,-22.465460043063935,3.5170943363612003e-11,464945865.88568306,4722.914193098609,-22.091609299060096,2.4925490857398647e-11,139839437.58987027,7805.094878724866,-21.83345555573044,1.9650889895516605e-11,93446259.15500201,7890.371624489369,-21.999707863882165,2.290251338094196e-11,161652248.87104395,6335.333624881107,-21.999496367671668,2.289805251556198e-11,143212327.3464552,6338.606310427084
Synspec,-10,Palomar/ZTF.g,422091164.63863,4.0,23000,4746.4797383749,-79.37703683627774,-22.434508981688914,3.418248191316784e-11,451878799.12491876,4722.914193098609,-22.05176977578051,2.4027462621613527e-11,134801231.35551888,7805.094878724866,-21.798769913857566,1.9033031463875378e-11,90508144.93059623,7890.371624489369,-21.9650801938712,2.21836026468887e-11,156577978.85690883,6335.333624881107,-21.964872215275754,2.217935366574813e-11,138717336.5662082,6338.606310427084
Synspec,-10,Palomar/ZTF.g,415787960.95667,4.5,23000,4746.4797383749,-79.34050552344476,-22.40984280984202,3.341466596107306e-11,441728577.9893408,4722.914193098609,-22.02268731659445,2.3392407812681603e-11,131238384.4760793,7805.094878724866,-21.775321656437264,1.8626388738547893e-11,88574428.86498854,7890.371624489369,-21.940746923204514,2.1691958719203623e-11,153107820.57200113,6335.333624881107,-21.940543615497795,2.168789720823899e-11,135643598.17638248,6338.606310427084
Synspec,-10,Palomar/ZTF.g,411602032.8838,5.0,23000,4746.4797383749,-79.31461743191305,-22.391640931837447,3.285915361763856e-11,434384926.01907384,4722.914193098609,-22.00266171884498,2.296490681620682e-11,128839976.38621825,7805.094878724866,-21.76073600004311,1.8377837200253105e-11,87392486.89776148,7890.371624489369,-21.924833625070953,2.1376344997642036e-11,150880131.97658935,6335.333624881107,-21.924635892373814,2.1372452323282717e-11,133670696.93976334,6338.606310427084
Synspec,-10,Palomar/ZTF.g,483079084.51084,3.0,24000,4746.4797383749,-79.59718249874749,-22.58877885736218,3.940138998484552e-11,520870685.6170631,4722.914193098609,-22.233771508437123,2.84124446948628e-11,159402288.58135188,7805.094878724866,-21.96211580278386,2.2123117253008884e-11,105202490.02121928,7890.371624489369,-22.128744430736102,2.579275734046104e-11,182052386.972524,6335.333624881107,-22.128528624688037,2.5787631159849802e-11,161284749.98667014,6338.606310427084
Synspec,-10,Palomar/ZTF.g,467937364.28579,3.5,24000,4746.4797383749,-79.5341983992928,-22.554712729970777,3.818432273017215e-11,504781541.15724546,4722.914193098609,-22.18294254178634,2.711296520448402e-11,152111821.07827362,7805.094878724866,-21.914602760467815,2.1175862298324653e-11,100697990.10025246,7890.371624489369,-22.0830314234759,2.472934249039068e-11,174546511.99987644,6335.333624881107,-22.08281683561037,2.4724455398641107e-11,154635281.65142384,6338.606310427084
Synspec,-10,Palomar/ZTF.g,456976801.18806,4.0,24000,4746.4797383749,-79.48366630891164,-22.52241778799086,3.706526548791966e-11,489988050.03317636,4722.914193098609,-22.141514018761896,2.6097902692540262e-11,146417017.64989328,7805.094878724866,-21.878070010350015,2.0475193000511444e-11,97366083.75231935,7890.371624489369,-22.046666877049514,2.3914799868445948e-11,168797245.7753121,6335.333624881107,-22.046455481761374,2.39101440562307e-11,149542297.32657993,6338.606310427084
Synspec,-10,Palomar/ZTF.g,449341653.70712,4.5,24000,4746.4797383749,-79.44470683622126,-22.49584882835214,3.6169252327702797e-11,478143112.85548866,4722.914193098609,-22.10981554866898,2.5346979843332124e-11,142204116.50754812,7805.094878724866,-21.85164047341543,1.9982792990097968e-11,95024564.39998095,7890.371624489369,-22.019594010293527,2.3325856746343645e-11,164640322.97118902,6335.333624881107,-22.01938688363886,2.332140728077568e-11,145860134.2365067,6338.606310427084
Synspec,-10,Palomar/ZTF.g,444281239.46699,5.0,24000,4746.4797383749,-79.41629022640488,-22.475654375343808,3.55027300416255e-11,469331953.64862657,4722.914193098609,-22.087236872932024,2.4825313934211866e-11,139277415.17361906,7805.094878724866,-21.834315040437723,1.966645198701099e-11,93520261.87154616,7890.371624489369,-22.001066059742236,2.2931181083871518e-11,161854593.416005,6335.333624881107,-22.00086433645794,2.2926921003523533e-11,143392880.8387287,6338.606310427084
Synspec,-10,Palomar/ZTF.g,527891822.46764,3.0,25000,4746.4797383749,-79.70757004385587,-22.68074180733101,4.288414175643512e-11,566911277.1748645,4722.914193098609,-22.3277787521103,3.0982146333024715e-11,173819081.16971794,7805.094878724866,-22.04661050148198,2.391355815300195e-11,113716608.47753608,7890.371624489369,-22.21562348980517,2.7941479349647623e-11,197218658.86619127,6335.333624881107,-22.21540482277959,2.793585250868007e-11,174720468.10340682,6338.606310427084
Synspec,-10,Palomar/ZTF.g,507076271.11837,3.5,25000,4746.4797383749,-79.63750633312424,-22.64110683681008,4.1346879151451626e-11,546589277.6885724,4722.914193098609,-22.27045781110756,2.9388886013650346e-11,164880415.59758398,7805.094878724866,-21.991973091052916,2.2739935914125875e-11,108135659.80461574,7890.371624489369,-22.162801880756227,2.6614649571742965e-11,187853528.7645389,6335.333624881107,-22.162584224128803,2.6609314689996547e-11,166423842.5193033,6338.606310427084
Synspec,-10,Palomar/ZTF.g,493809464.29969,4.0,25000,4746.4797383749,-79.58592756913552,-22.607343169177916,4.008088180046648e-11,529853296.83991086,4722.914193098609,-22.228099553028827,2.8264403291270718e-11,158571732.15472946,7805.094878724866,-21.954689642946136,2.1972317056211662e-11,104485386.91059865,7890.371624489369,-22.12549015584601,2.57155645047672e-11,181507538.67229217,6335.333624881107,-22.12527560209807,2.571048332058148e-11,160802240.7600074,6338.606310427084
Synspec,-10,Palomar/ZTF.g,484712888.31436,4.5,25000,4746.4797383749,-79.54587206633349,-22.579688571061332,3.907288043748535e-11,516527920.2163741,4722.914193098609,-22.195104493393096,2.7418380391291012e-11,153825291.36452946,7805.094878724866,-21.926708522817425,2.141329051484354e-11,101827037.11896257,7890.371624489369,-22.096961763806043,2.5048671977217086e-11,176800427.4901859,6335.333624881107,-22.096751255683674,2.5043815882576026e-11,156632672.39614883,6338.606310427084
Synspec,-10,Palomar/ZTF.g,478684249.19782,5.0,25000,4746.4797383749,-79.51564873612229,-22.557987858527742,3.829967982606763e-11,506306516.028766,4722.914193098609,-22.170523931083867,2.6804614918849348e-11,150381884.01221862,7805.094878724866,-21.90709714541529,2.102997992754659e-11,100004272.82340877,7890.371624489369,-22.07632406892538,2.457704290086178e-11,173471539.53986815,6335.333624881107,-22.07611861382534,2.4572392599014492e-11,153684228.3938359,6338.606310427084
Synspec,-10,Palomar/ZTF.g,578791254.27482,3.0,26000,4746.4797383749,-79.81577188799284,-22.770450556115133,4.657793413783097e-11,615741741.5560638,4722.914193098609,-22.422360931916117,3.3802153745809684e-11,189640163.80593252,7805.094878724866,-22.134677479882065,2.593408870378319e-11,123324876.72812459,7890.371624489369,-22.304707826972507,3.033074869963759e-11,214082780.1597927,6335.333624881107,-22.304487857983116,3.032460434495624e-11,189660546.94608274,6338.606310427084
Synspec,-10,Palomar/ZTF.g,549370748.43031,3.5,26000,4746.4797383749,-79.73849206633741,-22.72650941449175,4.47305013419527e-11,591319415.6586609,4722.914193098609,-22.35619181542062,3.180363248165956e-11,178427863.46693262,7805.094878724866,-22.067524202002176,2.437865159893007e-11,115928276.39235187,7890.371624489369,-22.240932849676952,2.8600468010728147e-11,201869982.38131386,6335.333624881107,-22.240712294823208,2.859465874383742e-11,178840869.79010567,6338.606310427084
Synspec,-10,Palomar/ZTF.g,532868835.66755,4.0,26000,4746.4797383749,-79.68403531159926,-22.689653127957346,4.323756731725703e-11,571583422.3517404,4722.914193098609,-22.31148441752643,3.052064918726929e-11,171229944.54324254,7805.094878724866,-22.028302754140196,2.3513706968850826e-11,111815188.35985759,7890.371624489369,-22.201427078578437,2.7578512085092532e-11,194656735.91887286,6335.333624881107,-22.201209479662484,2.7572985463622722e-11,172450972.3021951,6338.606310427084
Synspec,-10,Palomar/ZTF.g,522124744.58983,4.5,26000,4746.4797383749,-79.64362322169198,-22.661198724765963,4.211913950002211e-11,556798251.975761,4722.914193098609,-22.27802979226732,2.959456200796625e-11,166034319.26734206,7805.094878724866,-21.999849683870412,2.2905505126362532e-11,108922994.30178198,7890.371624489369,-22.172346123122935,2.6849638899256537e-11,189512148.17549285,6335.333624881107,-22.17213240193092,2.6844354215866033e-11,167893860.87546265,6338.606310427084
Synspec,-10,Palomar/ZTF.g,515020345.83758,5.0,26000,4746.4797383749,-79.61263113830901,-22.638677921572643,4.12544848722721e-11,545367862.1100396,4722.914193098609,-22.252477406823036,2.8906197305879715e-11,162172387.98794556,7805.094878724866,-21.97902321178441,2.2470321420751683e-11,106853556.75718388,7890.371624489369,-22.15055731075714,2.631618460750367e-11,185746880.8226302,6335.333624881107,-22.15034833914255,2.6311120019651964e-11,164558830.08152795,6338.606310427084
Synspec,-10,Palomar/ZTF.g,595978307.04406,3.5,27000,4746.4797383749,-79.83990456531082,-22.81282786482529,4.8431859744971676e-11,640249899.832861,4722.914193098609,-22.442787862009656,3.4444124060858155e-11,193241808.73719466,7805.094878724866,-22.144149345341987,2.6161325126050324e-11,124405458.50928223,7890.371624489369,-22.320170244482163,3.076579187499948e-11,217153434.7418252,6335.333624881107,-22.31994683675594,3.0759461968638195e-11,192380296.6850405,6338.606310427084
Synspec,-10,Palomar/ZTF.g,574637283.72234,4.0,27000,4746.4797383749,-79.77961640587873,-22.7706792751152,4.6587747185098357e-11,615871466.1332961,4722.914193098609,-22.392870980065293,3.2896401383207336e-11,184558622.91646147,7805.094878724866,-22.099910545574573,2.51167948427859e-11,119438383.32519886,7890.371624489369,-22.275488733122778,2.95253798255953e-11,208398264.77520558,6335.333624881107,-22.275268233883075,2.951938420461701e-11,184624422.13827,6338.606310427084
Synspec,-10,Palomar/ZTF.g,561807523.33277,4.5,27000,4746.4797383749,-79.7379324337864,-22.740524005899914,4.5311621338097295e-11,599001590.6005611,4722.914193098609,-22.358384921534693,3.186793837071382e-11,178788638.68337718,7805.094878724866,-22.070671193642017,2.4449415293669547e-11,116264780.36711076,7890.371624489369,-22.245424862652563,2.8719041755076595e-11,202706908.5348834,6335.333624881107,-22.24520810190626,2.871330874227854e-11,179582947.85132322,6338.606310427084
Synspec,-10,Palomar/ZTF.g,553552384.14924,5.0,27000,4746.4797383749,-79.70695036301649,-22.717607767495522,4.436526776156726e-11,586491173.1652131,4722.914193098609,-22.332657788472762,3.1121685912039425e-11,174601939.82484257,7805.094878724866,-22.049543140390224,2.397823742642784e-11,114024179.08521079,7890.371624489369,-22.22333246386411,2.814057618972504e-11,198623939.21277606,6335.333624881107,-22.223120219106004,2.8135075676788514e-11,175966478.59040147,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,609352991.63187,3.0,27500,4746.4797383749,-79.86657238258351,-22.837258653709053,4.9534007033878787e-11,654819848.1073973,4722.914193098609,-22.48847013035884,3.592427829992502e-11,201545915.46558568,7805.094878724866,-22.211018153242524,2.7823211770125445e-11,132308260.41057993,7890.371624489369,-22.379966933903447,3.250773970024211e-11,229448582.3827307,6335.333624881107,-22.379747438403907,3.250116850796225e-11,203273530.8097163,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,613868772.22231,3.25,27500,4746.4797383749,-79.88750035862037,-22.860980109744887,5.0628148338580606e-11,669283960.4587936,4722.914193098609,-22.494570201334593,3.612668235340638e-11,202681462.571425,7805.094878724866,-22.201400407537463,2.7577834629014042e-11,131141413.7160574,7890.371624489369,-22.377275328770473,3.2427250874474664e-11,228880470.07654494,6335.333624881107,-22.377049775457632,3.242051506317866e-11,202769096.31564236,6338.606310427084
