alpha,filter,flux,lh,logg,meta,teff,vtur,wavelength
0,JWST/NIRCam.F480M,18121.363132483,1.25,5,-1,5500,2,48139.105123907
0,JWST/NIRCam.F480M,19289.746645595,1.25,0,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19293.601366145,1.25,0.5,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19260.963835483,1.25,1,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19214.743722557,1.25,1.5,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19163.384166371,1.25,2,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19113.320936432,1.25,2.5,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19069.876847678,1.25,3,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19037.27761566,1.25,3.5,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19028.008933574,1.25,4,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19047.897582415,1.25,4.5,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19107.079779471,1.25,5,-1,5750,2,48139.105123907
0,JWST/NIRCam.F480M,19970.787375764,1.25,0,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,20048.161924585,1.25,0.5,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,20064.65568448,1.25,1,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,20051.076266087,1.25,1.5,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,20022.478187351,1.25,2,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,19987.200681364,1.25,2.5,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,19952.29332325,1.25,3,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,19925.33828623,1.25,3.5,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,19915.037494191,1.25,4,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,19930.612579705,1.25,4.5,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,19989.255528788,1.25,5,-1,6000,2,48139.105123907
0,JWST/NIRCam.F480M,20747.729559819,1.25,0.5,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20828.390298329,1.25,1,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20854.749454092,1.25,1.5,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20850.397154769,1.25,2,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20827.496950558,1.25,2.5,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20796.903280493,1.25,3,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20768.585282929,1.25,3.5,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20749.743975304,1.25,4,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20755.44523137,1.25,4.5,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,20797.281807204,1.25,5,-1,6250,2,48139.105123907
0,JWST/NIRCam.F480M,21394.78047258,1.25,0.5,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21539.649170677,1.25,1,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21625.082316509,1.25,1.5,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21657.95414384,1.25,2,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21656.164503803,1.25,2.5,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21634.663959251,1.25,3,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21605.596791387,1.25,3.5,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21579.045092898,1.25,4,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21570.336210982,1.25,4.5,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,21589.491359516,1.25,5,-1,6500,2,48139.105123907
0,JWST/NIRCam.F480M,22029.563910345,1.25,0.5,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22209.600863978,1.25,1,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22346.92777812,1.25,1.5,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22435.840087544,1.25,2,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22470.828907603,1.25,2.5,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22467.426936785,1.25,3,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22443.998404542,1.25,3.5,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22415.04979269,1.25,4,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22393.204905097,1.25,4.5,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22392.04698321,1.25,5,-1,6750,2,48139.105123907
0,JWST/NIRCam.F480M,22681.064544148,1.25,0.5,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,22880.069355176,1.25,1,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23040.296204165,1.25,1.5,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23168.995086382,1.25,2,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23257.692458774,1.25,2.5,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23289.669061681,1.25,3,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23282.123881224,1.25,3.5,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23257.15813121,1.25,4,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23228.557413489,1.25,4.5,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23211.748748331,1.25,5,-1,7000,2,48139.105123907
0,JWST/NIRCam.F480M,23386.688248218,1.25,0.5,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,23567.921256673,1.25,1,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,23742.085267767,1.25,1.5,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,23886.495286775,1.25,2,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,24002.81787507,1.25,2.5,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,24088.556373514,1.25,3,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,24112.700861665,1.25,3.5,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,24099.785653661,1.25,4,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,24072.510132405,1.25,4.5,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,24046.393370146,1.25,5,-1,7250,2,48139.105123907
0,JWST/NIRCam.F480M,24218.359264724,1.25,0.5,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24294.976756769,1.25,1,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24461.126919768,1.25,1.5,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24617.707134282,1.25,2,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24748.794995186,1.25,2.5,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24848.426001574,1.25,3,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24924.655238496,1.25,3.5,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24936.589849252,1.25,4,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24919.876765878,1.25,4.5,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,24890.365983249,1.25,5,-1,7500,2,48139.105123907
0,JWST/NIRCam.F480M,25081.149118963,1.25,1,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25206.669582375,1.25,1.5,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25364.584588729,1.25,2,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25508.521462147,1.25,2.5,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25623.864199065,1.25,3,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25699.985896645,1.25,3.5,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25763.21969726,1.25,4,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25763.299331481,1.25,4.5,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25738.108533803,1.25,5,-1,7750,2,48139.105123907
0,JWST/NIRCam.F480M,25944.270708478,1.25,1,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,25980.682259489,1.25,1.5,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,26118.483056052,1.25,2,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,26268.638381189,1.25,2.5,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,26402.808121933,1.25,3,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,26502.239588235,1.25,3.5,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,26554.756026448,1.25,4,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,26600.323701146,1.25,4.5,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,26585.358772857,1.25,5,-1,8000,2,48139.105123907
0,JWST/NIRCam.F480M,26899.906144671,1.25,1,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,26776.036129358,1.25,1.5,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,26874.488057814,1.25,2,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,27019.394101792,1.25,2.5,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,27166.762581163,1.25,3,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,27292.140562892,1.25,3.5,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,27373.76541755,1.25,4,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,27407.762190341,1.25,4.5,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,27431.012582482,1.25,5,-1,8250,2,48139.105123907
0,JWST/NIRCam.F480M,27614.065296593,1.25,1.5,-1,8500,2,48139.105123907
0,JWST/NIRCam.F480M,27643.643035193,1.25,2,-1,8500,2,48139.105123907
0,JWST/NIRCam.F480M,27761.399440608,1.25,2.5,-1,8500,2,48139.105123907
0,JWST/NIRCam.F480M,27904.120045136,1.25,3,-1,8500,2,48139.105123907
0,JWST/NIRCam.F480M,28045.415332136,1.25,3.5,-1,8500,2,48139.105123907
0,JWST/NIRCam.F480M,28163.887782975,1.25,4,-1,8500,2,48139.105123907
0,JWST/NIRCam.F480M,28232.24729948,1.25,4.5,-1,8500,2,48139.105123907
0,JWST/NIRCam.F480M,28258.9839937,1.25,5,-1,8500,2,48139.105123907
0,JWST/NIRCam.F480M,28491.163786866,1.25,1.5,-1,8750,2,48139.105123907
0,JWST/NIRCam.F480M,28432.767627045,1.25,2,-1,8750,2,48139.105123907
0,JWST/NIRCam.F480M,28505.462551057,1.25,2.5,-1,8750,2,48139.105123907
0,JWST/NIRCam.F480M,28628.449336778,1.25,3,-1,8750,2,48139.105123907
0,JWST/NIRCam.F480M,28768.059226191,1.25,3.5,-1,8750,2,48139.105123907
0,JWST/NIRCam.F480M,28906.568463744,1.25,4,-1,8750,2,48139.105123907
0,JWST/NIRCam.F480M,29021.186749231,1.25,4.5,-1,8750,2,48139.105123907
0,JWST/NIRCam.F480M,29075.427270922,1.25,5,-1,8750,2,48139.105123907
0,JWST/NIRCam.F480M,29388.440473926,1.25,1.5,-1,9000,2,48139.105123907
0,JWST/NIRCam.F480M,29245.975534218,1.25,2,-1,9000,2,48139.105123907
0,JWST/NIRCam.F480M,29270.093142859,1.25,2.5,-1,9000,2,48139.105123907
0,JWST/NIRCam.F480M,29360.475229274,1.25,3,-1,9000,2,48139.105123907
0,JWST/NIRCam.F480M,29479.865308133,1.25,3.5,-1,9000,2,48139.105123907
0,JWST/NIRCam.F480M,29617.240761433,1.25,4,-1,9000,2,48139.105123907
0,JWST/NIRCam.F480M,29754.271393245,1.25,4.5,-1,9000,2,48139.105123907
0,JWST/NIRCam.F480M,29867.122748193,1.25,5,-1,9000,2,48139.105123907
0,JWST/NIRCam.F480M,30076.229582225,1.25,2,-1,9250,2,48139.105123907
0,JWST/NIRCam.F480M,30046.151142948,1.25,2.5,-1,9250,2,48139.105123907
0,JWST/NIRCam.F480M,30102.413848188,1.25,3,-1,9250,2,48139.105123907
0,JWST/NIRCam.F480M,30199.438305347,1.25,3.5,-1,9250,2,48139.105123907
0,JWST/NIRCam.F480M,30320.027075803,1.25,4,-1,9250,2,48139.105123907
0,JWST/NIRCam.F480M,30454.072925438,1.25,4.5,-1,9250,2,48139.105123907
0,JWST/NIRCam.F480M,30593.292846605,1.25,5,-1,9250,2,48139.105123907
0,JWST/NIRCam.F480M,30919.974252515,1.25,2,-1,9500,2,48139.105123907
0,JWST/NIRCam.F480M,30837.272453374,1.25,2.5,-1,9500,2,48139.105123907
0,JWST/NIRCam.F480M,30852.815836774,1.25,3,-1,9500,2,48139.105123907
0,JWST/NIRCam.F480M,30921.402278821,1.25,3.5,-1,9500,2,48139.105123907
0,JWST/NIRCam.F480M,31021.168141056,1.25,4,-1,9500,2,48139.105123907
0,JWST/NIRCam.F480M,31143.629471375,1.25,4.5,-1,9500,2,48139.105123907
0,JWST/NIRCam.F480M,31285.151318071,1.25,5,-1,9500,2,48139.105123907
0,JWST/NIRCam.F480M,31765.075683865,1.25,2,-1,9750,2,48139.105123907
0,JWST/NIRCam.F480M,31639.301271189,1.25,2.5,-1,9750,2,48139.105123907
0,JWST/NIRCam.F480M,31617.003609579,1.25,3,-1,9750,2,48139.105123907
0,JWST/NIRCam.F480M,31654.145682197,1.25,3.5,-1,9750,2,48139.105123907
0,JWST/NIRCam.F480M,31728.966046212,1.25,4,-1,9750,2,48139.105123907
0,JWST/NIRCam.F480M,31832.490361757,1.25,4.5,-1,9750,2,48139.105123907
0,JWST/NIRCam.F480M,31960.765727789,1.25,5,-1,9750,2,48139.105123907
0,JWST/NIRCam.F480M,32442.311704601,1.25,2,-1.5,10000,2,48139.105123907
0,JWST/NIRCam.F480M,32298.685864509,1.25,2.5,-1.5,10000,2,48139.105123907
0,JWST/NIRCam.F480M,32262.203911266,1.25,3,-1.5,10000,2,48139.105123907
0,JWST/NIRCam.F480M,32286.99899803,1.25,3.5,-1.5,10000,2,48139.105123907
0,JWST/NIRCam.F480M,32347.089938104,1.25,4,-1.5,10000,2,48139.105123907
0,JWST/NIRCam.F480M,32429.4033903,1.25,4.5,-1.5,10000,2,48139.105123907
0,JWST/NIRCam.F480M,32530.994746369,1.25,5,-1.5,10000,2,48139.105123907
0,JWST/NIRCam.F480M,33250.732625582,1.25,2,-1.5,10250,2,48139.105123907
0,JWST/NIRCam.F480M,33063.459508668,1.25,2.5,-1.5,10250,2,48139.105123907
0,JWST/NIRCam.F480M,32992.353542103,1.25,3,-1.5,10250,2,48139.105123907
0,JWST/NIRCam.F480M,32992.952984571,1.25,3.5,-1.5,10250,2,48139.105123907
0,JWST/NIRCam.F480M,33040.250510005,1.25,4,-1.5,10250,2,48139.105123907
0,JWST/NIRCam.F480M,33117.425580959,1.25,4.5,-1.5,10250,2,48139.105123907
0,JWST/NIRCam.F480M,33213.430235966,1.25,5,-1.5,10250,2,48139.105123907
0,JWST/NIRCam.F480M,34059.321509746,1.25,2,-1.5,10500,2,48139.105123907
0,JWST/NIRCam.F480M,33829.672278519,1.25,2.5,-1.5,10500,2,48139.105123907
0,JWST/NIRCam.F480M,33721.493612417,1.25,3,-1.5,10500,2,48139.105123907
0,JWST/NIRCam.F480M,33692.749066154,1.25,3.5,-1.5,10500,2,48139.105123907
0,JWST/NIRCam.F480M,33720.693285964,1.25,4,-1.5,10500,2,48139.105123907
0,JWST/NIRCam.F480M,33789.478236667,1.25,4.5,-1.5,10500,2,48139.105123907
0,JWST/NIRCam.F480M,33883.895500689,1.25,5,-1.5,10500,2,48139.105123907
0,JWST/NIRCam.F480M,34867.21664298,1.25,2,-1.5,10750,2,48139.105123907
0,JWST/NIRCam.F480M,34598.430484211,1.25,2.5,-1.5,10750,2,48139.105123907
0,JWST/NIRCam.F480M,34454.643616644,1.25,3,-1.5,10750,2,48139.105123907
0,JWST/NIRCam.F480M,34394.312964398,1.25,3.5,-1.5,10750,2,48139.105123907
0,JWST/NIRCam.F480M,34397.198580729,1.25,4,-1.5,10750,2,48139.105123907
0,JWST/NIRCam.F480M,34450.564359979,1.25,4.5,-1.5,10750,2,48139.105123907
0,JWST/NIRCam.F480M,34540.549652674,1.25,5,-1.5,10750,2,48139.105123907
0,JWST/NIRCam.F480M,35668.907137772,1.25,2,-1.5,11000,2,48139.105123907
0,JWST/NIRCam.F480M,35365.830214885,1.25,2.5,-1.5,11000,2,48139.105123907
0,JWST/NIRCam.F480M,35188.672579703,1.25,3,-1.5,11000,2,48139.105123907
0,JWST/NIRCam.F480M,35097.395130246,1.25,3.5,-1.5,11000,2,48139.105123907
0,JWST/NIRCam.F480M,35073.674859341,1.25,4,-1.5,11000,2,48139.105123907
0,JWST/NIRCam.F480M,35106.419013137,1.25,4.5,-1.5,11000,2,48139.105123907
0,JWST/NIRCam.F480M,35186.258129173,1.25,5,-1.5,11000,2,48139.105123907
0,JWST/NIRCam.F480M,36466.593648446,1.25,2,-1.5,11250,2,48139.105123907
0,JWST/NIRCam.F480M,36132.618062848,1.25,2.5,-1.5,11250,2,48139.105123907
0,JWST/NIRCam.F480M,35923.797256358,1.25,3,-1.5,11250,2,48139.105123907
0,JWST/NIRCam.F480M,35803.143227872,1.25,3.5,-1.5,11250,2,48139.105123907
0,JWST/NIRCam.F480M,35752.760891976,1.25,4,-1.5,11250,2,48139.105123907
0,JWST/NIRCam.F480M,35761.929612237,1.25,4.5,-1.5,11250,2,48139.105123907
0,JWST/NIRCam.F480M,35825.264088163,1.25,5,-1.5,11250,2,48139.105123907
0,JWST/NIRCam.F480M,37255.397430837,1.25,2,-1.5,11500,2,48139.105123907
0,JWST/NIRCam.F480M,36895.836881872,1.25,2.5,-1.5,11500,2,48139.105123907
0,JWST/NIRCam.F480M,36659.380309847,1.25,3,-1.5,11500,2,48139.105123907
0,JWST/NIRCam.F480M,36511.328952917,1.25,3.5,-1.5,11500,2,48139.105123907
0,JWST/NIRCam.F480M,36434.81352791,1.25,4,-1.5,11500,2,48139.105123907
0,JWST/NIRCam.F480M,36420.047405871,1.25,4.5,-1.5,11500,2,48139.105123907
0,JWST/NIRCam.F480M,36463.971675334,1.25,5,-1.5,11500,2,48139.105123907
0,JWST/NIRCam.F480M,38034.298545867,1.25,2,-1.5,11750,2,48139.105123907
0,JWST/NIRCam.F480M,37652.726868209,1.25,2.5,-1.5,11750,2,48139.105123907
0,JWST/NIRCam.F480M,37392.334364223,1.25,3,-1.5,11750,2,48139.105123907
0,JWST/NIRCam.F480M,37220.709962776,1.25,3.5,-1.5,11750,2,48139.105123907
0,JWST/NIRCam.F480M,37120.301528269,1.25,4,-1.5,11750,2,48139.105123907
0,JWST/NIRCam.F480M,37082.265281611,1.25,4.5,-1.5,11750,2,48139.105123907
0,JWST/NIRCam.F480M,37104.787456669,1.25,5,-1.5,11750,2,48139.105123907
0,JWST/NIRCam.F480M,38403.244227676,1.25,2.5,-1.5,12000,2,48139.105123907
0,JWST/NIRCam.F480M,38121.867967815,1.25,3,-1.5,12000,2,48139.105123907
0,JWST/NIRCam.F480M,37929.057203212,1.25,3.5,-1.5,12000,2,48139.105123907
0,JWST/NIRCam.F480M,37806.598015827,1.25,4,-1.5,12000,2,48139.105123907
0,JWST/NIRCam.F480M,37747.630951476,1.25,4.5,-1.5,12000,2,48139.105123907
0,JWST/NIRCam.F480M,37748.802818835,1.25,5,-1.5,12000,2,48139.105123907
0,JWST/NIRCam.F480M,39146.96525584,1.25,2.5,-1.5,12250,2,48139.105123907
0,JWST/NIRCam.F480M,38847.755816739,1.25,3,-1.5,12250,2,48139.105123907
0,JWST/NIRCam.F480M,38634.381337924,1.25,3.5,-1.5,12250,2,48139.105123907
0,JWST/NIRCam.F480M,38493.025472025,1.25,4,-1.5,12250,2,48139.105123907
0,JWST/NIRCam.F480M,38414.662547728,1.25,4.5,-1.5,12250,2,48139.105123907
0,JWST/NIRCam.F480M,38396.327193831,1.25,5,-1.5,12250,2,48139.105123907
0,JWST/NIRCam.F480M,39883.070351666,1.25,2.5,-1.5,12500,2,48139.105123907
0,JWST/NIRCam.F480M,39567.694301839,1.25,3,-1.5,12500,2,48139.105123907
0,JWST/NIRCam.F480M,39338.357735661,1.25,3.5,-1.5,12500,2,48139.105123907
0,JWST/NIRCam.F480M,39179.289331234,1.25,4,-1.5,12500,2,48139.105123907
0,JWST/NIRCam.F480M,39082.940115324,1.25,4.5,-1.5,12500,2,48139.105123907
0,JWST/NIRCam.F480M,39046.578471101,1.25,5,-1.5,12500,2,48139.105123907
0,JWST/NIRCam.F480M,40615.105871698,1.25,2.5,-1.5,12750,2,48139.105123907
0,JWST/NIRCam.F480M,40283.496359224,1.25,3,-1.5,12750,2,48139.105123907
0,JWST/NIRCam.F480M,40041.292523472,1.25,3.5,-1.5,12750,2,48139.105123907
0,JWST/NIRCam.F480M,39865.619118187,1.25,4,-1.5,12750,2,48139.105123907
0,JWST/NIRCam.F480M,39753.666270256,1.25,4.5,-1.5,12750,2,48139.105123907
0,JWST/NIRCam.F480M,39700.854515587,1.25,5,-1.5,12750,2,48139.105123907
0,JWST/NIRCam.F480M,41343.100529903,1.25,2.5,-1.5,13000,2,48139.105123907
0,JWST/NIRCam.F480M,40994.920244463,1.25,3,-1.5,13000,2,48139.105123907
0,JWST/NIRCam.F480M,40739.490155437,1.25,3.5,-1.5,13000,2,48139.105123907
0,JWST/NIRCam.F480M,40553.076512706,1.25,4,-1.5,13000,2,48139.105123907
0,JWST/NIRCam.F480M,40424.111682039,1.25,4.5,-1.5,13000,2,48139.105123907
0,JWST/NIRCam.F480M,40356.953053127,1.25,5,-1.5,13000,2,48139.105123907
0,JWST/NIRCam.F480M,44804.394683755,1.25,2,-1.5,14000,2,48139.105123907
0,JWST/NIRCam.F480M,44211.821162063,1.25,2.5,-1.5,14000,2,48139.105123907
0,JWST/NIRCam.F480M,43802.463609678,1.25,3,-1.5,14000,2,48139.105123907
0,JWST/NIRCam.F480M,43508.534468274,1.25,3.5,-1.5,14000,2,48139.105123907
0,JWST/NIRCam.F480M,43291.742915444,1.25,4,-1.5,14000,2,48139.105123907
0,JWST/NIRCam.F480M,43128.250540965,1.25,4.5,-1.5,14000,2,48139.105123907
0,JWST/NIRCam.F480M,43014.250395214,1.25,5,-1.5,14000,2,48139.105123907
0,JWST/NIRCam.F480M,47060.356878445,1.25,2.5,-1.5,15000,2,48139.105123907
0,JWST/NIRCam.F480M,46550.191808717,1.25,3,-1.5,15000,2,48139.105123907
0,JWST/NIRCam.F480M,46198.200987972,1.25,3.5,-1.5,15000,2,48139.105123907
0,JWST/NIRCam.F480M,45947.957581707,1.25,4,-1.5,15000,2,48139.105123907
0,JWST/NIRCam.F480M,45767.080777664,1.25,4.5,-1.5,15000,2,48139.105123907
0,JWST/NIRCam.F480M,45638.146709601,1.25,5,-1.5,15000,2,48139.105123907
0,JWST/NIRCam.F480M,49976.263164549,1.25,2.5,-1.5,16000,2,48139.105123907
0,JWST/NIRCam.F480M,49318.097146201,1.25,3,-1.5,16000,2,48139.105123907
0,JWST/NIRCam.F480M,48878.927956611,1.25,3.5,-1.5,16000,2,48139.105123907
0,JWST/NIRCam.F480M,48584.000576286,1.25,4,-1.5,16000,2,48139.105123907
0,JWST/NIRCam.F480M,48380.510395996,1.25,4.5,-1.5,16000,2,48139.105123907
0,JWST/NIRCam.F480M,48237.465273397,1.25,5,-1.5,16000,2,48139.105123907
0,JWST/NIRCam.F480M,52986.594320881,1.25,2.5,-1.5,17000,2,48139.105123907
0,JWST/NIRCam.F480M,52144.132878045,1.25,3,-1.5,17000,2,48139.105123907
0,JWST/NIRCam.F480M,51588.54858888,1.25,3.5,-1.5,17000,2,48139.105123907
0,JWST/NIRCam.F480M,51222.159394064,1.25,4,-1.5,17000,2,48139.105123907
0,JWST/NIRCam.F480M,50979.226480392,1.25,4.5,-1.5,17000,2,48139.105123907
0,JWST/NIRCam.F480M,50818.438939183,1.25,5,-1.5,17000,2,48139.105123907
0,JWST/NIRCam.F480M,56124.135547268,1.25,2.5,-1.5,18000,2,48139.105123907
0,JWST/NIRCam.F480M,55052.416870986,1.25,3,-1.5,18000,2,48139.105123907
0,JWST/NIRCam.F480M,54345.180859369,1.25,3.5,-1.5,18000,2,48139.105123907
0,JWST/NIRCam.F480M,53883.930087175,1.25,4,-1.5,18000,2,48139.105123907
0,JWST/NIRCam.F480M,53588.094611835,1.25,4.5,-1.5,18000,2,48139.105123907
0,JWST/NIRCam.F480M,53397.604142349,1.25,5,-1.5,18000,2,48139.105123907
0,JWST/NIRCam.F480M,59342.414662078,1.25,2.5,-1.5,19000,2,48139.105123907
0,JWST/NIRCam.F480M,58054.085617959,1.25,3,-1.5,19000,2,48139.105123907
0,JWST/NIRCam.F480M,57189.318358264,1.25,3.5,-1.5,19000,2,48139.105123907
0,JWST/NIRCam.F480M,56606.237671517,1.25,4,-1.5,19000,2,48139.105123907
0,JWST/NIRCam.F480M,56228.804280709,1.25,4.5,-1.5,19000,2,48139.105123907
0,JWST/NIRCam.F480M,55992.754893943,1.25,5,-1.5,19000,2,48139.105123907
0,JWST/NIRCam.F480M,61077.468871419,1.25,3,-1.5,20000,2,48139.105123907
0,JWST/NIRCam.F480M,60065.335766668,1.25,3.5,-1.5,20000,2,48139.105123907
0,JWST/NIRCam.F480M,59370.154010981,1.25,4,-1.5,20000,2,48139.105123907
0,JWST/NIRCam.F480M,58906.07450225,1.25,4.5,-1.5,20000,2,48139.105123907
0,JWST/NIRCam.F480M,58607.149225742,1.25,5,-1.5,20000,2,48139.105123907
0,JWST/NIRCam.F480M,64174.671012717,1.25,3,-1.5,21000,2,48139.105123907
0,JWST/NIRCam.F480M,62979.163591801,1.25,3.5,-1.5,21000,2,48139.105123907
0,JWST/NIRCam.F480M,62170.270165412,1.25,4,-1.5,21000,2,48139.105123907
0,JWST/NIRCam.F480M,61615.024509423,1.25,4.5,-1.5,21000,2,48139.105123907
0,JWST/NIRCam.F480M,61247.446980711,1.25,5,-1.5,21000,2,48139.105123907
0,JWST/NIRCam.F480M,67377.513869661,1.25,3,-1.5,22000,2,48139.105123907
0,JWST/NIRCam.F480M,65909.4851919,1.25,3.5,-1.5,22000,2,48139.105123907
0,JWST/NIRCam.F480M,64992.318274728,1.25,4,-1.5,22000,2,48139.105123907
0,JWST/NIRCam.F480M,64362.953539334,1.25,4.5,-1.5,22000,2,48139.105123907
0,JWST/NIRCam.F480M,63930.08793278,1.25,5,-1.5,22000,2,48139.105123907
0,JWST/NIRCam.F480M,70774.09905506,1.25,3,-1.5,23000,2,48139.105123907
0,JWST/NIRCam.F480M,68902.648511098,1.25,3.5,-1.5,23000,2,48139.105123907
0,JWST/NIRCam.F480M,67807.762992934,1.25,4,-1.5,23000,2,48139.105123907
0,JWST/NIRCam.F480M,67103.137995321,1.25,4.5,-1.5,23000,2,48139.105123907
0,JWST/NIRCam.F480M,66623.096332403,1.25,5,-1.5,23000,2,48139.105123907
0,JWST/NIRCam.F480M,74477.480353903,1.25,3,-1.5,24000,2,48139.105123907
0,JWST/NIRCam.F480M,72030.729904928,1.25,3.5,-1.5,24000,2,48139.105123907
0,JWST/NIRCam.F480M,70696.025327066,1.25,4,-1.5,24000,2,48139.105123907
0,JWST/NIRCam.F480M,69869.590196896,1.25,4.5,-1.5,24000,2,48139.105123907
0,JWST/NIRCam.F480M,69335.747553908,1.25,5,-1.5,24000,2,48139.105123907
0,JWST/NIRCam.F480M,78651.272437817,1.25,3,-1.5,25000,2,48139.105123907
