Index,Wavelengths,Fluxes,Convolved Fluxes,Interpolated Filter
   470,    6210.000000, 1600735.000000, 1377112.327675,       0.000000,
   471,    6230.000000, 1504860.000000, 1293427.156366,       0.000000,
   472,    6250.000000, 1431305.000000, 1235130.355892,       0.000000,
   473,    6270.000000, 1553000.000000, 1351638.003945,       0.000000,
   474,    6290.000000, 1638835.000000, 1434160.848618,       0.000000,
   475,    6310.000000, 1531950.000000, 1342708.261469,       0.000000,
   476,    6330.000000, 1589695.000000, 1390315.493912,       0.000000,
   477,    6350.000000, 1537375.000000, 1334026.441768,       0.000000,
   478,    6370.000000, 1526065.000000, 1311912.273197,       0.000000,
   479,    6390.000000, 1653905.000000, 1403338.414582,       0.000000,
   480,    6410.000000, 1640440.000000, 1370210.298431,       0.000000,
   481,    6430.000000, 1646335.000000, 1358358.044778,       0.000000,
   482,    6450.000000, 1656785.000000, 1350296.361400,       0.000000,
   483,    6470.000000, 1678955.000000, 1354715.205789,       0.000000,
   484,    6490.000000, 1598995.000000, 1270673.333898,       0.000000,
   485,    6510.000000, 1663455.000000, 1298127.030541,       0.000000,
   486,    6530.000000, 1680580.000000, 1279173.471167,       0.000000,
   487,    6550.000000, 1669895.000000, 1225035.006080,       0.000000,
   488,    6570.000000, 1669695.000000, 1170138.978332,       0.000000,
   489,    6590.000000, 1716305.000000, 1150147.494398,       0.000000,
   490,    6610.000000, 1724125.000000, 1110439.974532,       0.000000,
   491,    6630.000000, 1699690.000000, 1013100.265348,       0.000000,
   492,    6650.000000, 1690120.000000,  826857.419318,       0.000000,
   493,    6670.000000, 1636260.000000,  559388.222398,       0.000000,
   494,    6690.000000, 1704140.000000,  367582.998894,       0.000000,
   495,    6710.000000, 1608020.000000,  202674.835563,       0.000000,
   496,    6730.000000, 1714475.000000,  109486.372094,       0.000000,
   497,    6750.000000, 1650705.000000,   44618.556914,       0.000000,
   498,    6770.000000, 1702490.000000,   18437.966773,       0.000000,
   499,    6790.000000, 1648635.000000,    7451.830132,       0.000000,
   500,    6810.000000, 1671260.000000,    3492.933537,       0.000000,
   501,    6830.000000, 1716560.000000,    1836.719197,       0.000000,
   502,    6850.000000, 1651195.000000,    1023.740910,       0.000000,
   503,    6870.000000, 1690965.000000,     642.566721,       0.000000,
   504,    6890.000000, 1745205.000000,     436.301271,       0.000000,
   505,    6910.000000, 1725055.000000,       0.000000,       0.000000,
   506,    6930.000000, 1665145.000000,       0.000000,       0.000000,
   507,    6950.000000, 1626245.000000,       0.000000,       0.000000,
   508,    6970.000000, 1674120.000000,       0.000000,       0.000000,
   509,    6990.000000, 1632285.000000,       0.000000,       0.000000,
   510,    7010.000000, 1573920.000000,       0.000000,       0.000000,
   511,    7030.000000, 1649400.000000,       0.000000,       0.000000,
   512,    7050.000000, 1688340.000000,       0.000000,       0.000000,
   513,    7070.000000, 1590955.000000,       0.000000,       0.000000,
   514,    7090.000000, 1553515.000000,       0.000000,       0.000000,
   515,    7110.000000, 1532675.000000,       0.000000,       0.000000,
   516,    7130.000000, 1452135.000000,       0.000000,       0.000000,
   517,    7150.000000, 1473975.000000,       0.000000,       0.000000,
   518,    7170.000000, 1525380.000000,       0.000000,       0.000000,
   519,    7190.000000, 1477845.000000,       0.000000,       0.000000,
   520,    7210.000000, 1541980.000000,       0.000000,       0.000000,
   521,    7230.000000, 1605025.000000,       0.000000,       0.000000,
   522,    7250.000000, 1603460.000000,       0.000000,       0.000000,
   523,    7270.000000, 1586630.000000,       0.000000,       0.000000,
   524,    7290.000000, 1531685.000000,       0.000000,       0.000000,
   525,    7310.000000, 1593110.000000,       0.000000,       0.000000,
   526,    7330.000000, 1594140.000000,       0.000000,       0.000000,
   527,    7350.000000, 1585440.000000,       0.000000,       0.000000,
   528,    7370.000000, 1668570.000000,       0.000000,       0.000000,
   529,    7390.000000, 1617335.000000,       0.000000,       0.000000,
   530,    7410.000000, 1621100.000000,       0.000000,       0.000000,
   531,    7430.000000, 1634430.000000,       0.000000,       0.000000,
   532,    7450.000000, 1644295.000000,       0.000000,       0.000000,
   533,    7470.000000, 1641920.000000,       0.000000,       0.000000,
   534,    7490.000000, 1622045.000000,       0.000000,       0.000000,
   535,    7510.000000, 1681215.000000,       0.000000,       0.000000,
   536,    7530.000000, 1709075.000000,       0.000000,       0.000000,
   537,    7550.000000, 1722935.000000,       0.000000,       0.000000,
   538,    7570.000000, 1703255.000000,       0.000000,       0.000000,
   539,    7590.000000, 1669275.000000,       0.000000,       0.000000,
   540,    7610.000000, 1680355.000000,       0.000000,       0.000000,
   541,    7630.000000, 1702200.000000,       0.000000,       0.000000,
   542,    7650.000000, 1710175.000000,       0.000000,       0.000000,
   543,    7670.000000, 1610880.000000,       0.000000,       0.000000,
   544,    7690.000000, 1704695.000000,       0.000000,       0.000000,
   545,    7710.000000, 1653245.000000,       0.000000,       0.000000,
   546,    7730.000000, 1649490.000000,       0.000000,       0.000000,
   547,    7750.000000, 1642305.000000,       0.000000,       0.000000,
   548,    7770.000000, 1703875.000000,       0.000000,       0.000000,
   549,    7790.000000, 1712050.000000,       0.000000,       0.000000,
   550,    7810.000000, 1707280.000000,       0.000000,       0.000000,
   551,    7830.000000, 1685545.000000,       0.000000,       0.000000,
   552,    7850.000000, 1639915.000000,       0.000000,       0.000000,
   553,    7870.000000, 1665045.000000,       0.000000,       0.000000,
   554,    7890.000000, 1562665.000000,       0.000000,       0.000000,
   555,    7910.000000, 1503260.000000,       0.000000,       0.000000,
   556,    7930.000000, 1522765.000000,       0.000000,       0.000000,
   557,    7950.000000, 1472855.000000,       0.000000,       0.000000,
   558,    7970.000000, 1579550.000000,       0.000000,       0.000000,
   559,    7990.000000, 1570795.000000,       0.000000,       0.000000,
   560,    8010.000000, 1576670.000000,       0.000000,       0.000000,
   561,    8030.000000, 1583900.000000,       0.000000,       0.000000,
   562,    8050.000000, 1559765.000000,       0.000000,       0.000000,
   563,    8070.000000, 1525400.000000,       0.000000,       0.000000,
   564,    8090.000000, 1469920.000000,       0.000000,       0.000000,
   565,    8110.000000, 1451425.000000,       0.000000,       0.000000,
   566,    8130.000000, 1501230.000000,       0.000000,       0.000000,
   567,    8150.000000, 1499430.000000,       0.000000,       0.000000,
   568,    8170.000000, 1521700.000000,       0.000000,       0.000000,
   569,    8190.000000, 1495970.000000,       0.000000,       0.000000,
   570,    8210.000000, 1466475.000000,       0.000000,       0.000000,
   571,    8230.000000, 1525065.000000,       0.000000,       0.000000,
   572,    8250.000000, 1530690.000000,       0.000000,       0.000000,
   573,    8270.000000, 1559625.000000,       0.000000,       0.000000,
   574,    8290.000000, 1530590.000000,       0.000000,       0.000000,
   575,    8310.000000, 1412790.000000,       0.000000,       0.000000,
   576,    8330.000000, 1461230.000000,       0.000000,       0.000000,
   577,    8350.000000, 1443350.000000,       0.000000,       0.000000,
   578,    8370.000000, 1481600.000000,       0.000000,       0.000000,
   579,    8390.000000, 1423840.000000,       0.000000,       0.000000,
   580,    8410.000000, 1501525.000000,       0.000000,       0.000000,
   581,    8430.000000, 1441690.000000,       0.000000,       0.000000,
   582,    8450.000000, 1481540.000000,       0.000000,       0.000000,
   583,    8470.000000, 1483850.000000,       0.000000,       0.000000,
   584,    8490.000000, 1419660.000000,       0.000000,       0.000000,
   585,    8510.000000, 1323935.000000,       0.000000,       0.000000,
   586,    8530.000000, 1338470.000000,       0.000000,       0.000000,
   587,    8550.000000, 1005205.000000,       0.000000,       0.000000,
   588,    8570.000000, 1473785.000000,       0.000000,       0.000000,
   589,    8590.000000, 1469735.000000,       0.000000,       0.000000,
   590,    8610.000000, 1490385.000000,       0.000000,       0.000000,
   591,    8630.000000, 1503185.000000,       0.000000,       0.000000,
   592,    8650.000000, 1437460.000000,       0.000000,       0.000000,
   593,    8670.000000, 1068810.000000,       0.000000,       0.000000,
   594,    8690.000000, 1412860.000000,       0.000000,       0.000000,
   595,    8710.000000, 1491440.000000,       0.000000,       0.000000,
   596,    8730.000000, 1503180.000000,       0.000000,       0.000000,
   597,    8750.000000, 1502415.000000,       0.000000,       0.000000,
   598,    8770.000000, 1524640.000000,       0.000000,       0.000000,
   599,    8790.000000, 1505135.000000,       0.000000,       0.000000,
   600,    8810.000000, 1431760.000000,       0.000000,       0.000000,
   601,    8830.000000, 1496235.000000,       0.000000,       0.000000,
   602,    8850.000000, 1530055.000000,       0.000000,       0.000000,
   603,    8870.000000, 1486335.000000,       0.000000,       0.000000,
   604,    8890.000000, 1507690.000000,       0.000000,       0.000000,
   605,    8910.000000, 1544800.000000,       0.000000,       0.000000,
   606,    8930.000000, 1470540.000000,       0.000000,       0.000000,
   607,    8950.000000, 1477970.000000,       0.000000,       0.000000,
   608,    8970.000000, 1482830.000000,       0.000000,       0.000000,
   609,    8990.000000, 1486290.000000,       0.000000,       0.000000,
   610,    9010.000000, 1432320.000000,       0.000000,       0.000000,
   611,    9030.000000, 1471600.000000,       0.000000,       0.000000,
   612,    9050.000000, 1532030.000000,       0.000000,       0.000000,
   613,    9070.000000, 1522815.000000,       0.000000,       0.000000,
   614,    9090.000000, 1434000.000000,       0.000000,       0.000000,
   615,    9110.000000, 1410715.000000,       0.000000,       0.000000,
   616,    9130.000000, 1488085.000000,       0.000000,       0.000000,
   617,    9150.000000, 1339460.000000,       0.000000,       0.000000,
   618,    9170.000000, 1293615.000000,       0.000000,       0.000000,
   619,    9190.000000, 1332620.000000,       0.000000,       0.000000,
   620,    9210.000000, 1276430.000000,       0.000000,       0.000000,
   621,    9230.000000, 1328040.000000,       0.000000,       0.000000,
   622,    9250.000000, 1297840.000000,       0.000000,       0.000000,
   623,    9270.000000, 1339245.000000,       0.000000,       0.000000,
   624,    9290.000000, 1311570.000000,       0.000000,       0.000000,
   625,    9310.000000, 1377005.000000,       0.000000,       0.000000,
   626,    9330.000000, 1375220.000000,       0.000000,       0.000000,
   627,    9350.000000, 1350060.000000,       0.000000,       0.000000,
   628,    9370.000000, 1337005.000000,       0.000000,       0.000000,
   629,    9390.000000, 1294445.000000,       0.000000,       0.000000,
   630,    9410.000000, 1244045.000000,       0.000000,       0.000000,
   631,    9430.000000, 1279740.000000,       0.000000,       0.000000,
   632,    9450.000000, 1234230.000000,       0.000000,       0.000000,
   633,    9470.000000, 1304570.000000,       0.000000,       0.000000,
   634,    9490.000000, 1292680.000000,       0.000000,       0.000000,
   635,    9510.000000, 1324010.000000,       0.000000,       0.000000,
   636,    9530.000000, 1320780.000000,       0.000000,       0.000000,
   637,    9550.000000, 1298770.000000,       0.000000,       0.000000,
   638,    9570.000000, 1302420.000000,       0.000000,       0.000000,
   639,    9590.000000, 1340990.000000,       0.000000,       0.000000,
   640,    9610.000000, 1310505.000000,       0.000000,       0.000000,
   641,    9630.000000, 1306510.000000,       0.000000,       0.000000,
   642,    9650.000000, 1259065.000000,       0.000000,       0.000000,
   643,    9670.000000, 1243570.000000,       0.000000,       0.000000,
   644,    9690.000000, 1287675.000000,       0.000000,       0.000000,
   645,    9710.000000, 1274585.000000,       0.000000,       0.000000,
   646,    9730.000000, 1285345.000000,       0.000000,       0.000000,
   647,    9750.000000, 1273560.000000,       0.000000,       0.000000,
   648,    9770.000000, 1280270.000000,       0.000000,       0.000000,
   649,    9790.000000, 1239690.000000,       0.000000,       0.000000,
   650,    9810.000000, 1309935.000000,       0.000000,       0.000000,
   651,    9830.000000, 1290635.000000,       0.000000,       0.000000,
   652,    9850.000000, 1320595.000000,       0.000000,       0.000000,
   653,    9870.000000, 1320240.000000,       0.000000,       0.000000,
   654,    9890.000000, 1330500.000000,       0.000000,       0.000000,
   655,    9910.000000, 1303215.000000,       0.000000,       0.000000,
   656,    9930.000000, 1327065.000000,       0.000000,       0.000000,
   657,    9950.000000, 1307390.000000,       0.000000,       0.000000,
   658,    9970.000000, 1328110.000000,       0.000000,       0.000000,
   659,    9990.000000, 1327500.000000,       0.000000,       0.000000,
   660,   10025.000000, 1309230.000000,       0.000000,       0.000000,
   661,   10075.000000, 1296635.000000,       0.000000,       0.000000,
   662,   10125.000000, 1316040.000000,       0.000000,       0.000000,
   663,   10175.000000, 1289745.000000,       0.000000,       0.000000,
   664,   10225.000000, 1303285.000000,       0.000000,       0.000000,
   665,   10275.000000, 1312970.000000,       0.000000,       0.000000,
   666,   10325.000000, 1282775.000000,       0.000000,       0.000000,
   667,   10375.000000, 1276060.000000,       0.000000,       0.000000,
   668,   10425.000000, 1284280.000000,       0.000000,       0.000000,
   669,   10475.000000, 1273270.000000,       0.000000,       0.000000,
   670,   10525.000000, 1278765.000000,       0.000000,       0.000000,
   671,   10575.000000, 1259930.000000,       0.000000,       0.000000,
   672,   10625.000000, 1259245.000000,       0.000000,       0.000000,
   673,   10675.000000, 1224485.000000,       0.000000,       0.000000,
   674,   10725.000000, 1223805.000000,       0.000000,       0.000000,
   675,   10775.000000, 1216350.000000,       0.000000,       0.000000,
   676,   10825.000000, 1188680.000000,       0.000000,       0.000000,
   677,   10875.000000, 1161285.000000,       0.000000,       0.000000,
   678,   10925.000000, 1145000.000000,       0.000000,       0.000000,
   679,   10975.000000, 1039185.000000,       0.000000,       0.000000,
   680,   11025.000000, 1040935.000000,       0.000000,       0.000000,
   681,   11075.000000, 1064330.000000,       0.000000,       0.000000,
   682,   11125.000000, 1067280.000000,       0.000000,       0.000000,
   683,   11175.000000, 1090585.000000,       0.000000,       0.000000,
   684,   11225.000000, 1083005.000000,       0.000000,       0.000000,
   685,   11275.000000, 1059270.000000,       0.000000,       0.000000,
   686,   11325.000000, 1073010.000000,       0.000000,       0.000000,
   687,   11375.000000, 1044320.000000,       0.000000,       0.000000,
   688,   11425.000000, 1060800.000000,       0.000000,       0.000000,
   689,   11475.000000, 1085605.000000,       0.000000,       0.000000,
   690,   11525.000000, 1081515.000000,       0.000000,       0.000000,
   691,   11575.000000, 1068070.000000,       0.000000,       0.000000,
   692,   11625.000000, 1055015.000000,       0.000000,       0.000000,
   693,   11675.000000, 1056195.000000,       0.000000,       0.000000,
   694,   11725.000000, 1080925.000000,       0.000000,       0.000000,
   695,   11775.000000, 1057730.000000,       0.000000,       0.000000,
   696,   11825.000000, 1050720.000000,       0.000000,       0.000000,
   697,   11875.000000, 1035945.000000,       0.000000,       0.000000,
   698,   11925.000000, 1065040.000000,       0.000000,       0.000000,
   699,   11975.000000, 1004264.000000,       0.000000,       0.000000,
   700,   12025.000000, 1034390.000000,       0.000000,       0.000000,
   701,   12075.000000, 1018795.000000,       0.000000,       0.000000,
   702,   12125.000000, 1024415.000000,       0.000000,       0.000000,
   703,   12175.000000, 1034905.000000,       0.000000,       0.000000,
   704,   12225.000000, 1031305.000000,       0.000000,       0.000000,
   705,   12275.000000, 1024700.000000,       0.000000,       0.000000,
   706,   12325.000000, 1009230.000000,       0.000000,       0.000000,
   707,   12375.000000, 1008735.000000,       0.000000,       0.000000,
   708,   12425.000000,  996458.500000,       0.000000,       0.000000,
   709,   12475.000000, 1005344.500000,       0.000000,       0.000000,
   710,   12525.000000,  992376.500000,       0.000000,       0.000000,
   711,   12575.000000,  993875.500000,       0.000000,       0.000000,
   712,   12625.000000,  994232.000000,       0.000000,       0.000000,
   713,   12675.000000,  973670.500000,       0.000000,       0.000000,
   714,   12725.000000,  977492.000000,       0.000000,       0.000000,
   715,   12775.000000,  987433.500000,       0.000000,       0.000000,
   716,   12825.000000,  936323.000000,       0.000000,       0.000000,
   717,   12875.000000,  959780.000000,       0.000000,       0.000000,
   718,   12925.000000,  940213.000000,       0.000000,       0.000000,
   719,   12975.000000,  963437.000000,       0.000000,       0.000000,
   720,   13025.000000,  938878.000000,       0.000000,       0.000000,
   721,   13075.000000,  954992.500000,       0.000000,       0.000000,
   722,   13125.000000,  929699.500000,       0.000000,       0.000000,
   723,   13175.000000,  931598.000000,       0.000000,       0.000000,
   724,   13225.000000,  934464.500000,       0.000000,       0.000000,
   725,   13275.000000,  910518.000000,       0.000000,       0.000000,
   726,   13325.000000,  927037.000000,       0.000000,       0.000000,
   727,   13375.000000,  916844.000000,       0.000000,       0.000000,
   728,   13425.000000,  924586.000000,       0.000000,       0.000000,
   729,   13475.000000,  918785.000000,       0.000000,       0.000000,
   730,   13525.000000,  917524.000000,       0.000000,       0.000000,
   731,   13575.000000,  895894.500000,       0.000000,       0.000000,
   732,   13625.000000,  891523.000000,       0.000000,       0.000000,
   733,   13675.000000,  895844.000000,       0.000000,       0.000000,
   734,   13725.000000,  900978.000000,       0.000000,       0.000000,
   735,   13775.000000,  894131.000000,       0.000000,       0.000000,
   736,   13825.000000,  897629.500000,       0.000000,       0.000000,
   737,   13875.000000,  886230.500000,       0.000000,       0.000000,
   738,   13925.000000,  880956.000000,       0.000000,       0.000000,
   739,   13975.000000,  871490.000000,       0.000000,       0.000000,
   740,   14025.000000,  857463.500000,       0.000000,       0.000000,
   741,   14075.000000,  831234.500000,       0.000000,       0.000000,
   742,   14125.000000,  790381.000000,       0.000000,       0.000000,
   743,   14175.000000,  794208.000000,       0.000000,       0.000000,
   744,   14225.000000,  791976.500000,       0.000000,       0.000000,
   745,   14275.000000,  774365.500000,       0.000000,       0.000000,
   746,   14325.000000,  797021.500000,       0.000000,       0.000000,
   747,   14375.000000,  805251.000000,       0.000000,       0.000000,
   748,   14425.000000,  768538.000000,       0.000000,       0.000000,
   749,   14475.000000,  806183.000000,       0.000000,       0.000000,
   750,   14525.000000,  771429.000000,       0.000000,       0.000000,
   751,   14570.000000,  770505.000000,       0.000000,       0.000000,
   752,   14620.000000,  750932.000000,       0.000000,       0.000000,
   753,   14675.000000,  747841.000000,       0.000000,       0.000000,
   754,   14725.000000,  736760.000000,       0.000000,       0.000000,
   755,   14775.000000,  747926.000000,       0.000000,       0.000000,
   756,   14825.000000,  749540.000000,       0.000000,       0.000000,
   757,   14875.000000,  749966.500000,       0.000000,       0.000000,
   758,   14925.000000,  769320.500000,       0.000000,       0.000000,
   759,   14975.000000,  761512.000000,       0.000000,       0.000000,
   760,   15025.000000,  744145.000000,       0.000000,       0.000000,
   761,   15075.000000,  732627.500000,       0.000000,       0.000000,
   762,   15125.000000,  729068.000000,       0.000000,       0.000000,
   763,   15175.000000,  743093.000000,       0.000000,       0.000000,
   764,   15225.000000,  736635.500000,       0.000000,       0.000000,
   765,   15275.000000,  739644.000000,       0.000000,       0.000000,
   766,   15325.000000,  741145.000000,       0.000000,       0.000000,
   767,   15375.000000,  749584.000000,       0.000000,       0.000000,
   768,   15425.000000,  737734.500000,       0.000000,       0.000000,
   769,   15475.000000,  743271.000000,       0.000000,       0.000000,
   770,   15525.000000,  723001.000000,       0.000000,       0.000000,
   771,   15575.000000,  699117.500000,       0.000000,       0.000000,
   772,   15625.000000,  724994.500000,       0.000000,       0.000000,
   773,   15675.000000,  709253.000000,       0.000000,       0.000000,
   774,   15725.000000,  725226.500000,       0.000000,       0.000000,
   775,   15775.000000,  664865.000000,       0.000000,       0.000000,
   776,   15825.000000,  683340.000000,       0.000000,       0.000000,
   777,   15875.000000,  663585.500000,       0.000000,       0.000000,
   778,   15925.000000,  682599.000000,       0.000000,       0.000000,
   779,   15975.000000,  680591.000000,       0.000000,       0.000000,
   780,   16050.000000,  674289.500000,       0.000000,       0.000000,
   781,   16150.000000,  675527.000000,       0.000000,       0.000000,
   782,   16250.000000,  666917.000000,       0.000000,       0.000000,
   783,   16350.000000,  681332.500000,       0.000000,       0.000000,
   784,   16450.000000,  637211.000000,       0.000000,       0.000000,
   785,   16550.000000,  662062.500000,       0.000000,       0.000000,
   786,   16650.000000,  626819.000000,       0.000000,       0.000000,
   787,   16750.000000,  639814.000000,       0.000000,       0.000000,
   788,   16850.000000,  607562.500000,       0.000000,       0.000000,
   789,   16950.000000,  626594.000000,       0.000000,       0.000000,
   790,   17050.000000,  599088.000000,       0.000000,       0.000000,
   791,   17150.000000,  603489.500000,       0.000000,       0.000000,
   792,   17250.000000,  585846.500000,       0.000000,       0.000000,
   793,   17350.000000,  564038.000000,       0.000000,       0.000000,
   794,   17450.000000,  571510.500000,       0.000000,       0.000000,
   795,   17550.000000,  554870.500000,       0.000000,       0.000000,
   796,   17650.000000,  554568.500000,       0.000000,       0.000000,
   797,   17750.000000,  535513.000000,       0.000000,       0.000000,
   798,   17850.000000,  535394.500000,       0.000000,       0.000000,
   799,   17950.000000,  527779.500000,       0.000000,       0.000000,
   800,   18050.000000,  508928.000000,       0.000000,       0.000000,
   801,   18150.000000,  508819.000000,       0.000000,       0.000000,
   802,   18250.000000,  495159.500000,       0.000000,       0.000000,
   803,   18350.000000,  484563.000000,       0.000000,       0.000000,
   804,   18450.000000,  474682.500000,       0.000000,       0.000000,
   805,   18550.000000,  471280.500000,       0.000000,       0.000000,
   806,   18650.000000,  455344.500000,       0.000000,       0.000000,
   807,   18750.000000,  448898.000000,       0.000000,       0.000000,
   808,   18850.000000,  444524.500000,       0.000000,       0.000000,
   809,   18950.000000,  420924.500000,       0.000000,       0.000000,
   810,   19050.000000,  436008.000000,       0.000000,       0.000000,
   811,   19150.000000,  423103.500000,       0.000000,       0.000000,
   812,   19250.000000,  421800.000000,       0.000000,       0.000000,
   813,   19350.000000,  404939.500000,       0.000000,       0.000000,
   814,   19450.000000,  397351.000000,       0.000000,       0.000000,
   815,   19550.000000,  399210.000000,       0.000000,       0.000000,
   816,   19650.000000,  385601.000000,       0.000000,       0.000000,
   817,   19750.000000,  371497.000000,       0.000000,       0.000000,
   818,   19850.000000,  370230.500000,       0.000000,       0.000000,
   819,   19950.000000,  363418.500000,       0.000000,       0.000000,
   820,   20050.000000,  364183.500000,       0.000000,       0.000000,
   821,   20150.000000,  360174.500000,       0.000000,       0.000000,
   822,   20250.000000,  345702.500000,       0.000000,       0.000000,
   823,   20350.000000,  340903.000000,       0.000000,       0.000000,
   824,   20450.000000,  341504.500000,       0.000000,       0.000000,
   825,   20550.000000,  330236.500000,       0.000000,       0.000000,
   826,   20650.000000,  324457.000000,       0.000000,       0.000000,
   827,   20750.000000,  319298.500000,       0.000000,       0.000000,
   828,   20850.000000,  314185.000000,       0.000000,       0.000000,
   829,   20950.000000,  306768.000000,       0.000000,       0.000000,
   830,   21050.000000,  307826.500000,       0.000000,       0.000000,
   831,   21150.000000,  301848.500000,       0.000000,       0.000000,
   832,   21250.000000,  295351.500000,       0.000000,       0.000000,
   833,   21350.000000,  294169.500000,       0.000000,       0.000000,
   834,   21450.000000,  287474.500000,       0.000000,       0.000000,
   835,   21550.000000,  282874.000000,       0.000000,       0.000000,
   836,   21650.000000,  276722.500000,       0.000000,       0.000000,
   837,   21750.000000,  270385.000000,       0.000000,       0.000000,
   838,   21850.000000,  268803.500000,       0.000000,       0.000000,
   839,   21950.000000,  266629.500000,       0.000000,       0.000000,
   840,   22050.000000,  257367.500000,       0.000000,       0.000000,
   841,   22150.000000,  260608.000000,       0.000000,       0.000000,
   842,   22250.000000,  250767.000000,       0.000000,       0.000000,
   843,   22350.000000,  247823.500000,       0.000000,       0.000000,
   844,   22450.000000,  244166.500000,       0.000000,       0.000000,
   845,   22550.000000,  241391.000000,       0.000000,       0.000000,
   846,   22650.000000,  234572.000000,       0.000000,       0.000000,
   847,   22750.000000,  236725.000000,       0.000000,       0.000000,
   848,   22850.000000,  229224.500000,       0.000000,       0.000000,
   849,   22950.000000,  191972.500000,       0.000000,       0.000000,
   850,   23050.000000,  208310.000000,       0.000000,       0.000000,
   851,   23150.000000,  205987.000000,       0.000000,       0.000000,
   852,   23250.000000,  175241.000000,       0.000000,       0.000000,
   853,   23350.000000,  189497.000000,       0.000000,       0.000000,
   854,   23450.000000,  183883.000000,       0.000000,       0.000000,
   855,   23550.000000,  155996.500000,       0.000000,       0.000000,
   856,   23650.000000,  175324.000000,       0.000000,       0.000000,
   857,   23750.000000,  167926.500000,       0.000000,       0.000000,
   858,   23850.000000,  146536.500000,       0.000000,       0.000000,
   859,   23950.000000,  161794.000000,       0.000000,       0.000000,
   860,   24050.000000,  159481.000000,       0.000000,       0.000000,
   861,   24150.000000,  142008.000000,       0.000000,       0.000000,
   862,   24250.000000,  152633.000000,       0.000000,       0.000000,
   863,   24350.000000,  151887.000000,       0.000000,       0.000000,
   864,   24450.000000,  140778.500000,       0.000000,       0.000000,
   865,   24550.000000,  141640.000000,       0.000000,       0.000000,
   866,   24650.000000,  147899.500000,       0.000000,       0.000000,
   867,   24750.000000,  141171.500000,       0.000000,       0.000000,
   868,   24850.000000,  132232.000000,       0.000000,       0.000000,
   869,   24950.000000,  138518.000000,       0.000000,       0.000000,
   870,   25050.000000,  141208.000000,       0.000000,       0.000000,
   871,   25150.000000,  128301.000000,       0.000000,       0.000000,
   872,   25250.000000,  134415.500000,       0.000000,       0.000000,
   873,   25350.000000,  135128.000000,       0.000000,       0.000000,
   874,   25450.000000,  131608.000000,       0.000000,       0.000000,
   875,   25550.000000,  129001.500000,       0.000000,       0.000000,
   876,   25650.000000,  129746.500000,       0.000000,       0.000000,
   877,   25750.000000,  131217.500000,       0.000000,       0.000000,
   878,   25850.000000,  121522.500000,       0.000000,       0.000000,
   879,   25950.000000,  124319.000000,       0.000000,       0.000000,
   880,   26050.000000,  126789.000000,       0.000000,       0.000000,
   881,   26150.000000,  123179.500000,       0.000000,       0.000000,
   882,   26250.000000,  120644.000000,       0.000000,       0.000000,
   883,   26350.000000,  121816.000000,       0.000000,       0.000000,
   884,   26450.000000,  120745.500000,       0.000000,       0.000000,
   885,   26550.000000,  116545.500000,       0.000000,       0.000000,
   886,   26650.000000,  114686.000000,       0.000000,       0.000000,
   887,   26750.000000,  119882.000000,       0.000000,       0.000000,
   888,   26850.000000,  117705.500000,       0.000000,       0.000000,
   889,   26950.000000,  112393.000000,       0.000000,       0.000000,
   890,   27050.000000,  115104.000000,       0.000000,       0.000000,
   891,   27150.000000,  113726.000000,       0.000000,       0.000000,
   892,   27250.000000,  114234.500000,       0.000000,       0.000000,
   893,   27350.000000,  109027.000000,       0.000000,       0.000000,
   894,   27450.000000,  110856.500000,       0.000000,       0.000000,
   895,   27550.000000,  111097.500000,       0.000000,       0.000000,
   896,   27650.000000,  108933.000000,       0.000000,       0.000000,
   897,   27750.000000,  105196.500000,       0.000000,       0.000000,
   898,   27850.000000,  106320.000000,       0.000000,       0.000000,
   899,   27950.000000,  105924.500000,       0.000000,       0.000000,
   900,   28050.000000,  103933.000000,       0.000000,       0.000000,
   901,   28150.000000,  102000.500000,       0.000000,       0.000000,
   902,   28250.000000,  102223.500000,       0.000000,       0.000000,
   903,   28350.000000,  102727.000000,       0.000000,       0.000000,
   904,   28450.000000,  100889.000000,       0.000000,       0.000000,
   905,   28550.000000,   99370.097656,       0.000000,       0.000000,
   906,   28650.000000,   98645.500000,       0.000000,       0.000000,
   907,   28750.000000,   98158.750000,       0.000000,       0.000000,
   908,   28850.000000,   96829.949219,       0.000000,       0.000000,
   909,   28950.000000,   95986.851562,       0.000000,       0.000000,
   910,   29050.000000,   94653.050781,       0.000000,       0.000000,
   911,   29150.000000,   94332.851562,       0.000000,       0.000000,
   912,   29250.000000,   91430.050781,       0.000000,       0.000000,
   913,   29350.000000,   91789.851562,       0.000000,       0.000000,
   914,   29450.000000,   90177.203125,       0.000000,       0.000000,
   915,   29550.000000,   89742.652344,       0.000000,       0.000000,
   916,   29650.000000,   88626.199219,       0.000000,       0.000000,
   917,   29750.000000,   88320.847656,       0.000000,       0.000000,
   918,   29850.000000,   87201.601562,       0.000000,       0.000000,
   919,   29950.000000,   85933.550781,       0.000000,       0.000000,
   920,   30050.000000,   84513.550781,       0.000000,       0.000000,
   921,   30150.000000,   84768.250000,       0.000000,       0.000000,
   922,   30250.000000,   83545.847656,       0.000000,       0.000000,
   923,   30350.000000,   82329.550781,       0.000000,       0.000000,
   924,   30450.000000,   80704.902344,       0.000000,       0.000000,
