alpha,filter,flux,lh,logg,meta,teff,vtur,wavelength
0,Liverpool/IOO.SDSS-r,2259274.2625013,1.25,4.5,-1,4500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,2285238.8259694,1.25,5,-1,4500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,527944308.26471,1.25,4.5,-1,46000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,528221709.10799,1.25,5,-1,46000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,539654574.5856,1.25,4.5,-1,47000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,539275764.49086,1.25,5,-1,47000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3063163.7754529,1.25,0,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3058160.6168351,1.25,0.5,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3045007.3262303,1.25,1,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3027706.0069032,1.25,1.5,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3010677.8180589,1.25,2,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,2997644.5859159,1.25,2.5,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,2990478.3748678,1.25,3,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,2991845.3930816,1.25,3.5,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3000914.4098112,1.25,4,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3017137.4658711,1.25,4.5,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3042996.4486781,1.25,5,-1,4750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,551399178.57359,1.25,4.5,-1,48000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,550364709.3743,1.25,5,-1,48000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,563161798.06974,1.25,4.5,-1,49000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,561496043.01168,1.25,5,-1,49000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,572684644.11732,1.25,5,-1,50000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4015128.1920894,1.25,0,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3984972.5252307,1.25,0.5,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3954282.046616,1.25,1,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3923919.541333,1.25,1.5,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3896878.8297927,1.25,2,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3876502.9330274,1.25,2.5,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3865401.4220297,1.25,3,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3866233.1262836,1.25,3.5,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3877722.9171935,1.25,4,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3897624.3204291,1.25,4.5,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,3926211.2665839,1.25,5,-1,5000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,5104853.8937488,1.25,0,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,5045883.1546191,1.25,0.5,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4991685.8792834,1.25,1,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4942265.246142,1.25,1.5,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4900031.155835,1.25,2,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4867229.3931436,1.25,2.5,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4847492.635613,1.25,3,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4843867.9245931,1.25,3.5,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4857389.9325683,1.25,4,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4883722.3072162,1.25,4.5,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,4920308.5654808,1.25,5,-1,5250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,6327561.4463486,1.25,0,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,6243629.1737817,1.25,0.5,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,6165230.5927494,1.25,1,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,6092549.5447806,1.25,1.5,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,6027933.8050116,1.25,2,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,5974165.1291179,1.25,2.5,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,5937213.7987934,1.25,3,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,5921376.1816721,1.25,3.5,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,5930460.8989312,1.25,4,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,5961299.7177388,1.25,4.5,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,6007057.4208327,1.25,5,-1,5500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7678884.7857322,1.25,0,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7581777.8087531,1.25,0.5,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7485609.4587164,1.25,1,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7390410.4671606,1.25,1.5,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7298664.6722794,1.25,2,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7215186.3793475,1.25,2.5,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7148276.9752179,1.25,3,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7105525.7887295,1.25,3.5,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7096302.7803519,1.25,4,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7121116.0759169,1.25,4.5,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,7171528.1161223,1.25,5,-1,5750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,9144681.4340734,1.25,0,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,9060402.5967582,1.25,0.5,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8958140.780097,1.25,1,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8846369.4849329,1.25,1.5,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8729069.4947792,1.25,2,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8612777.5849055,1.25,2.5,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8506500.445809,1.25,3,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8424031.0520011,1.25,3.5,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8377939.4849863,1.25,4,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8376199.4640991,1.25,4.5,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,8418804.2965881,1.25,5,-1,6000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,10658196.905756,1.25,0.5,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,10578398.553029,1.25,1,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,10462651.281489,1.25,1.5,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,10327040.761091,1.25,2,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,10179066.264122,1.25,2.5,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,10031464.066741,1.25,3,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,9901195.7530454,1.25,3.5,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,9802587.8111672,1.25,4,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,9755248.6569067,1.25,4.5,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,9765501.2432357,1.25,5,-1,6250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,12333019.667488,1.25,0.5,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,12319318.528887,1.25,1,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,12232686.368962,1.25,1.5,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,12091252.737794,1.25,2,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,11919258.598235,1.25,2.5,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,11733183.664215,1.25,3,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,11551792.011488,1.25,3.5,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,11392659.463477,1.25,4,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,11283368.524275,1.25,4.5,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,11238910.997629,1.25,5,-1,6500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,14176262.125954,1.25,0.5,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,14133983.712786,1.25,1,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,14121674.745303,1.25,1.5,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,14011855.134752,1.25,2,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,13832537.285884,1.25,2.5,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,13615882.791529,1.25,3,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,13384513.716907,1.25,3.5,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,13163358.491488,1.25,4,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,12983136.82087,1.25,4.5,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,12864838.612778,1.25,5,-1,6750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,16183185.259639,1.25,0.5,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,16118808.580583,1.25,1,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,16077721.544502,1.25,1.5,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,16051934.454391,1.25,2,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,15904023.578243,1.25,2.5,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,15673420.031754,1.25,3,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,15401764.935111,1.25,3.5,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,15121710.434084,1.25,4,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,14866181.417229,1.25,4.5,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,14664099.678585,1.25,5,-1,7000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,18356281.068707,1.25,0.5,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,18254134.385619,1.25,1,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,18203007.37549,1.25,1.5,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,18146501.737343,1.25,2,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,18089661.522636,1.25,2.5,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,17888665.169125,1.25,3,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,17597828.45603,1.25,3.5,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,17266870.249506,1.25,4,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,16938049.372941,1.25,4.5,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,16648387.575506,1.25,5,-1,7250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,20753606.045605,1.25,0.5,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,20495550.297743,1.25,1,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,20451359.681106,1.25,1.5,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,20389555.911872,1.25,2,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,20312742.64467,1.25,2.5,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,20214926.329272,1.25,3,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,19948819.329063,1.25,3.5,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,19589252.645044,1.25,4,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,19198488.421129,1.25,4.5,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,18821404.407947,1.25,5,-1,7500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,22815891.205052,1.25,1,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,22755649.428867,1.25,1.5,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,22731486.80585,1.25,2,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,22654567.579748,1.25,2.5,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,22553498.727722,1.25,3,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,22402756.935288,1.25,3.5,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,22063559.354406,1.25,4,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,21634378.445916,1.25,4.5,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,21179435.169225,1.25,5,-1,7750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,25168544.666771,1.25,1,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,25073277.188683,1.25,1.5,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,25072325.363021,1.25,2,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,25045525.548324,1.25,2.5,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,24949198.435093,1.25,3,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,24838706.527071,1.25,3.5,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,24632796.865062,1.25,4,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,24216321.428946,1.25,4.5,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,23709785.278478,1.25,5,-1,8000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,27371074.312734,1.25,1,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,27377273.004846,1.25,1.5,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,27389162.368183,1.25,2,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,27407929.504241,1.25,2.5,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,27375608.744423,1.25,3,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,27262354.297953,1.25,3.5,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,27154468.234039,1.25,4,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,26882807.623424,1.25,4.5,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,26382968.223183,1.25,5,-1,8250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,29642876.112559,1.25,1.5,-1,8500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,29677052.426292,1.25,2,-1,8500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,29723102.814865,1.25,2.5,-1,8500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,29738340.066726,1.25,3,-1,8500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,29687741.326288,1.25,3.5,-1,8500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,29567211.291946,1.25,4,-1,8500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,29487451.160167,1.25,4.5,-1,8500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,29133422.156742,1.25,5,-1,8500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,31816018.884591,1.25,1.5,-1,8750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,31924712.631033,1.25,2,-1,8750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,31991003.024797,1.25,2.5,-1,8750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,32042399.024111,1.25,3,-1,8750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,32048513.000907,1.25,3.5,-1,8750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,31986324.933732,1.25,4,-1,8750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,31895102.259465,1.25,4.5,-1,8750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,31827729.270155,1.25,5,-1,8750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,33900229.062978,1.25,1.5,-1,9000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,34148153.537917,1.25,2,-1,9000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,34236581.781789,1.25,2.5,-1,9000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,34299588.499813,1.25,3,-1,9000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,34350651.432561,1.25,3.5,-1,9000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,34346686.731857,1.25,4,-1,9000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,34277068.427502,1.25,4.5,-1,9000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,34278245.906694,1.25,5,-1,9000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,36332447.692551,1.25,2,-1,9250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,36451167.638842,1.25,2.5,-1,9250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,36539837.504928,1.25,3,-1,9250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,36615504.668022,1.25,3.5,-1,9250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,36657182.27363,1.25,4,-1,9250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,36630555.445496,1.25,4.5,-1,9250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,36584323.604226,1.25,5,-1,9250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,38491650.395142,1.25,2,-1,9500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,38639723.501692,1.25,2.5,-1,9500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,38730936.382248,1.25,3,-1,9500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,38822083.796008,1.25,3.5,-1,9500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,38904965.113053,1.25,4,-1,9500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,38947352.189164,1.25,4.5,-1,9500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,38934928.285576,1.25,5,-1,9500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,40646644.839267,1.25,2,-1,9750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,40816394.365606,1.25,2.5,-1,9750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,40906442.723117,1.25,3,-1,9750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,41003154.75334,1.25,3.5,-1,9750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,41110089.52512,1.25,4,-1,9750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,41203611.657942,1.25,4.5,-1,9750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,41245313.072863,1.25,5,-1,9750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,42171470.078808,1.25,2,-1.5,10000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,42384006.815491,1.25,2.5,-1.5,10000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,42507290.584651,1.25,3,-1.5,10000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,42643176.603547,1.25,3.5,-1.5,10000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,42803572.434056,1.25,4,-1.5,10000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,42965006.494858,1.25,4.5,-1.5,10000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,43079369.22046,1.25,5,-1.5,10000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,44275925.585245,1.25,2,-1.5,10250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,44488709.836648,1.25,2.5,-1.5,10250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,44593079.721577,1.25,3,-1.5,10250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,44715885.29558,1.25,3.5,-1.5,10250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,44880918.968012,1.25,4,-1.5,10250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,45077678.606445,1.25,4.5,-1.5,10250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,45266095.506948,1.25,5,-1.5,10250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,46391978.858629,1.25,2,-1.5,10500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,46605148.463877,1.25,2.5,-1.5,10500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,46687301.07974,1.25,3,-1.5,10500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,46787877.208058,1.25,3.5,-1.5,10500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,46943839.855346,1.25,4,-1.5,10500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,47158269.525988,1.25,4.5,-1.5,10500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,47402307.453478,1.25,5,-1.5,10500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,48519789.933927,1.25,2,-1.5,10750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,48730695.508408,1.25,2.5,-1.5,10750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,48788078.048803,1.25,3,-1.5,10750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,48860286.356926,1.25,3.5,-1.5,10750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,48997713.546712,1.25,4,-1.5,10750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,49213137.448063,1.25,4.5,-1.5,10750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,49489204.083653,1.25,5,-1.5,10750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,50655135.238249,1.25,2,-1.5,11000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,50868202.705317,1.25,2.5,-1.5,11000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,50901043.179195,1.25,3,-1.5,11000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,50944781.142322,1.25,3.5,-1.5,11000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,51059792.617639,1.25,4,-1.5,11000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,51264742.732602,1.25,4.5,-1.5,11000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,51552452.200335,1.25,5,-1.5,11000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,52797509.342195,1.25,2,-1.5,11250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,53014553.130093,1.25,2.5,-1.5,11250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,53023976.80651,1.25,3,-1.5,11250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,53039260.651513,1.25,3.5,-1.5,11250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,53127508.371726,1.25,4,-1.5,11250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,53314172.586141,1.25,4.5,-1.5,11250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,53598340.162263,1.25,5,-1.5,11250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,54947932.333158,1.25,2,-1.5,11500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,55169776.648544,1.25,2.5,-1.5,11500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,55156369.395875,1.25,3,-1.5,11500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,55144592.867143,1.25,3.5,-1.5,11500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,55206675.858012,1.25,4,-1.5,11500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,55370564.459081,1.25,4.5,-1.5,11500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,55642540.128353,1.25,5,-1.5,11500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,57106531.231825,1.25,2,-1.5,11750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,57331753.372329,1.25,2.5,-1.5,11750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,57296948.630019,1.25,3,-1.5,11750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,57259222.082935,1.25,3.5,-1.5,11750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,57296119.841606,1.25,4,-1.5,11750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,57436490.950292,1.25,4.5,-1.5,11750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,57691518.045864,1.25,5,-1.5,11750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,59502983.890906,1.25,2.5,-1.5,12000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,59447368.608275,1.25,3,-1.5,12000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,59385916.381715,1.25,3.5,-1.5,12000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,59399873.381617,1.25,4,-1.5,12000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,59517860.553979,1.25,4.5,-1.5,12000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,59754314.968819,1.25,5,-1.5,12000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,61682832.034816,1.25,2.5,-1.5,12250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,61603772.169054,1.25,3,-1.5,12250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,61518640.056026,1.25,3.5,-1.5,12250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,61510932.958912,1.25,4,-1.5,12250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,61608640.948977,1.25,4.5,-1.5,12250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,61825254.796279,1.25,5,-1.5,12250,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,63871439.50494,1.25,2.5,-1.5,12500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,63768089.493335,1.25,3,-1.5,12500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,63660805.628662,1.25,3.5,-1.5,12500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,63634168.251742,1.25,4,-1.5,12500,2,6120.6481623918
