atmosphere,feh,filter,flux,logg,teff,wavelength
Synspec,-10,Palomar/ZTF.g,132463222.85811,4.5,12000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,132061792.63136,5,12000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,142337780.69696,2.5,12500,4746.4797383749
Synspec,-10,Palomar/ZTF.g,143335608.07055,3,12500,4746.4797383749
Synspec,-10,Palomar/ZTF.g,143505015.59792,3.5,12500,4746.4797383749
Synspec,-10,Palomar/ZTF.g,143338510.92037,4,12500,4746.4797383749
Synspec,-10,Palomar/ZTF.g,143013161.64482,4.5,12500,4746.4797383749
Synspec,-10,Palomar/ZTF.g,142585620.90168,5,12500,4746.4797383749
Synspec,-10,Palomar/ZTF.g,153234161.64316,2.5,13000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,154195797.18767,3,13000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,154297278.23097,3.5,13000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,154079669.21889,4,13000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,153717642.92176,4.5,13000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,153260069.00223,5,13000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,175804037.36208,2.5,14000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,176541377.72058,3,14000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,176407329.9651,3.5,14000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,176039214.14991,4,14000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,175597244.10532,4.5,14000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,175095192.07871,5,14000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,199600386.14519,2.5,15000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,199910626.58875,3,15000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,199360404.30836,3.5,15000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,198713565.45,4,15000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,198140825.17037,4.5,15000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,197591625.4675,5,15000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,224762622.77795,2.5,16000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,224489713.30025,3,16000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,223314852.78349,3.5,16000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,222231542.71424,4,16000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,221408972.64639,4.5,16000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,220765396.75547,5,16000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,251449613.44454,2.5,17000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,250479831.40717,3,17000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,248454058.68458,3.5,17000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,246773414.71533,4,17000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,245554919.73988,4.5,17000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,244715842.46835,5,17000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,279726945.64893,2.5,18000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,277970586.4244,3,18000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,274941143.01845,3.5,18000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,272470722.79788,4,18000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,270730722.71248,4.5,18000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,269570914.66048,5,18000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,309704678.79244,2.5,19000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,307120448.06052,3,19000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,302874202.4091,3.5,19000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,299448621.1464,4,19000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,297044543.99875,4.5,19000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,295460849.88112,5,19000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,338006407.10349,3,20000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,332343890.37558,3.5,20000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,327803982.43074,4,20000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,324629611.45693,4.5,20000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,322515371.91073,5,20000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,370826750.55743,3,21000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,363458849.54992,3.5,21000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,357636893.23295,4,21000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,353554002.34108,4.5,21000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,350833948.32097,5,21000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,405688063.95902,3,22000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,396329843.76431,3.5,22000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,389025820.74218,4,22000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,383899648.76868,4.5,22000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,380492967.0106,5,22000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,442878894.29223,3,23000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,431109949.92548,3.5,23000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,422091164.63863,4,23000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,415787960.95667,4.5,23000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,411602032.8838,5,23000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,483079084.51084,3,24000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,467937364.28579,3.5,24000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,456976801.18806,4,24000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,449341653.70712,4.5,24000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,444281239.46699,5,24000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,527891822.46764,3,25000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,507076271.11837,3.5,25000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,493809464.29969,4,25000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,484712888.31436,4.5,25000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,478684249.19782,5,25000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,578791254.27482,3,26000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,549370748.43031,3.5,26000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,532868835.66755,4,26000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,522124744.58983,4.5,26000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,515020345.83758,5,26000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,595978307.04406,3.5,27000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,574637283.72234,4,27000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,561807523.33277,4.5,27000,4746.4797383749
Synspec,-10,Palomar/ZTF.g,553552384.14924,5,27000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,609352991.63187,3,27500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,613868772.22231,3.25,27500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,607722377.37522,3.5,27500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,599975919.99311,3.75,27500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,593249762.12781,4,27500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,587712735.46668,4.25,27500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,583044169.82814,4.5,27500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,578943573.75554,4.75,27500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,679630553.22967,3,30000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,720119124.1271,3.25,30000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,722516122.29426,3.5,30000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,716681320.76688,3.75,30000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,708730971.1256,4,30000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,700860139.98458,4.25,30000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,694070604.60756,4.5,30000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,688453526.89281,4.75,30000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,799452642.43897,3.25,32500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,830384125.59677,3.5,32500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,835768890.639,3.75,32500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,832276186.96888,4,32500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,826661083.03269,4.25,32500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,820591849.92088,4.5,32500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,814885537.7477,4.75,32500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,848661291.86061,3.25,35000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,909757823.04059,3.5,35000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,935520423.42989,3.75,35000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,945223240.61388,4,35000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,947620641.05031,4.25,35000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,946460763.89652,4.5,35000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,944130770.32854,4.75,35000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,974717080.20678,3.5,37500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1012863382.4477,3.75,37500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1033530935.7538,4,37500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1045386742.4368,4.25,37500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1052169093.8092,4.5,37500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1056040968.4561,4.75,37500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1032042444.9492,3.5,40000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1085454790.2876,3.75,40000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1111156004.5668,4,40000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1126622848.5162,4.25,40000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1137805396.9118,4.5,40000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1145971593.2863,4.75,40000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1157455107.8919,3.75,42500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1187429154.6559,4,42500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1204141004.2118,4.25,42500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1215981070.9714,4.5,42500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1225104889.1489,4.75,42500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1221330075.3819,3.75,45000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1265112971.7774,4,45000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1282997969.9333,4.25,45000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1293783932.2633,4.5,45000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1301730627.7138,4.75,45000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1270012934.0235,3.75,47500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1339433994.1255,4,47500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1363031176.3111,4.25,47500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1373501506.2705,4.5,47500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1379740707.832,4.75,47500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1407453279.2739,4,50000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1440830755.61,4.25,50000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1453963190.4211,4.5,50000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1459460991.9212,4.75,50000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1469309615.2579,4,52500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1515005950.4097,4.25,52500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1532857150.4488,4.5,52500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1539610474.2695,4.75,52500,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1521004609.1527,4,55000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1586780714.9012,4.25,55000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1609339883.4378,4.5,55000,4746.4797383749
Tlusty,-10,Palomar/ZTF.g,1618300543.4604,4.75,55000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,3326.4568501427,0.5,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,5447.4119553911,1,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,8279.1164205245,1.5,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,11511.24469088,2,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,15158.726329217,2.5,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,21915.667392107,3,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,29848.039241212,3.5,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,35505.065094351,4,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,38114.502393889,4.5,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,37660.138873395,5,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,35304.742446196,5.5,3000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,28591.258851164,-0.5,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,53008.764967521,0,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,66557.767489973,0.5,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,72793.150556472,1,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,74960.068121536,1.5,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,75081.653371975,2,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,77514.815263822,2.5,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,85640.393633458,3,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,101317.81955336,3.5,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,128151.88784828,4,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,157059.08050468,4.5,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,175070.63238059,5,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,182513.02034403,5.5,3500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,202256.32087222,-0.5,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,339428.09945551,0,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,436509.67566683,0.5,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,494307.47484363,1,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,524928.89205558,1.5,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,533271.34968935,2,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,529332.2054094,2.5,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,520770.53445137,3,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,509822.76171446,3.5,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,504267.64182083,4,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,510400.57755076,4.5,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,537848.68266198,5,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,563945.46533624,5.5,4000,4746.4797383749
Phoenix,3,Palomar/ZTF.g,549371.85623385,-0.5,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,944162.73177852,0,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1224961.9727586,0.5,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1400284.0167247,1,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1505997.7583554,1.5,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1556007.393391,2,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1571547.4220644,2.5,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1562175.1623226,3,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1536518.1671134,3.5,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1503044.3508379,4,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1466080.6782468,4.5,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1429706.4497453,5,4500,4746.4797383749
Phoenix,3,Palomar/ZTF.g,1411549.4780875,5.5,4500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2370976.833859,0,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2452651.8865075,0.5,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2517876.1452203,1,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2567202.5854224,1.5,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2601279.9049539,2,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2624827.5515342,2.5,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2632202.4129894,3,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2623820.6620602,3.5,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2600152.3420842,4,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2559177.5107592,4.5,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,2497552.0807853,5,4750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3513478.2566586,0,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3600849.7708589,0.5,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3660942.5120602,1,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3701583.2620585,1.5,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3732062.2278988,2,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3752851.9034636,2.5,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3766180.5489546,3,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3763815.3921363,3.5,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3749036.9504233,4,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3714056.6818523,4.5,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,3654403.8376247,5,5000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5015348.9089078,0,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5095087.19526,0.5,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5140558.5206542,1,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5165367.1975269,1.5,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5175970.5667364,2,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5183619.0362831,2.5,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5185550.2176145,3,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5182063.0847573,3.5,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5172647.4736844,4,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5144942.27421,4.5,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,5095789.119827,5,5250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,7049437.6994491,0,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6970169.2165669,0.5,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6988573.0810468,1,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6990567.0481333,1.5,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6973783.1988786,2,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6954423.01139,2.5,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6931109.5558054,3,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6912303.9495052,3.5,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6891948.1619743,4,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6864458.3860859,4.5,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,6822667.5712544,5,5500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,9489552.7865562,0,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,9456657.0460911,0.5,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,9238425.9089922,1,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,9190978.7767203,1.5,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,9138791.720897,2,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,9086094.3452279,2.5,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,9029490.3626094,3,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,8984665.7534727,3.5,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,8942447.3856179,4,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,8903574.2226507,4.5,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,8856362.1175588,5,5750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,12402208.468994,0,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,12345402.595358,0.5,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,12195750.952745,1,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,11814691.70974,1.5,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,11698856.527021,2,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,11597447.5486,2.5,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,11502100.881256,3,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,11418505.78211,3.5,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,11344520.614148,4,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,11278686.332191,4.5,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,11213132.602691,5,6000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,15739445.862955,0.5,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,15541028.059785,1,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,15235615.428124,1.5,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,14717274.741369,2,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,14527849.684194,2.5,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,14372621.496995,3,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,14232327.911471,3.5,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,14106177.393778,4,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,14003501.0903,4.5,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,13905433.329997,5,6250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,19617605.284161,0.5,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,19458132.632726,1,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,19094099.496795,1.5,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,18599382.900503,2,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,17965172.992506,2.5,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,17688586.396033,3,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,17460286.629736,3.5,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,17258483.808348,4,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,17096557.609702,4.5,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,16945222.981743,5,6500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,23869632.678458,0.5,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,23850387.488684,1,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,23522799.197777,1.5,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,22972977.098898,2,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,22244033.518778,2.5,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,21517904.822201,3,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,21139654.875779,3.5,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,20824569.523641,4,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,20549820.124183,4.5,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,20324013.078722,5,6750,4746.4797383749
Spectrum,3,Palomar/ZTF.g,28486090.160751,0.5,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,28618641.832637,1,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,28462450.140322,1.5,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,27940684.37846,2,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,27158058.925986,2.5,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,26174970.342167,3,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,25378737.485884,3.5,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,24895812.779895,4,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,24474705.964435,4.5,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,24117167.586286,5,7000,4746.4797383749
Spectrum,3,Palomar/ZTF.g,33385256.968804,0.5,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,33757024.977408,1,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,33718169.056855,1.5,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,33390424.947424,2,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,32621694.907322,2.5,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,31553681.395106,3,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,30330655.97248,3.5,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,29495626.64143,4,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,28877585.982673,4.5,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,28345764.236802,5,7250,4746.4797383749
Spectrum,3,Palomar/ZTF.g,39103904.529014,1,7500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,39277581.229065,1.5,7500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,39073962.264669,2,7500,4746.4797383749
Spectrum,3,Palomar/ZTF.g,38560806.159402,2.5,7500,4746.4797383749
